Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
561,,468258.100,4313321.549,2422.581,,-105.36640553,38.96829018,2408.557,Global,0.010,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:10:11.4 UTC-06:00,2025-07-11 15:10:14.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.250,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0
562,,468258.027,4313321.792,2422.647,,-105.36640638,38.96829237,2408.623,Global,0.012,0.017,0.010,0.021,1.734,m,FIX,RTK,2025-07-11 15:10:19.4 UTC-06:00,2025-07-11 15:10:22.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.352,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,6,0
563,,468258.009,4313322.131,2422.615,,-105.36640661,38.96829542,2408.591,Global,0.012,0.015,0.010,0.019,1.734,m,FIX,RTK,2025-07-11 15:10:27.8 UTC-06:00,2025-07-11 15:10:30.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.421,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0
564,,468257.950,4313322.345,2422.669,,-105.36640730,38.96829735,2408.644,Global,0.021,0.015,0.010,0.026,1.734,m,FIX,RTK,2025-07-11 15:10:35.2 UTC-06:00,2025-07-11 15:10:38.2 UTC-06:00,15,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.522,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0
565,,468257.902,4313322.568,2422.758,,-105.36640787,38.96829935,2408.734,Global,0.014,0.011,0.010,0.018,1.734,m,FIX,RTK,2025-07-11 15:10:45.2 UTC-06:00,2025-07-11 15:10:48.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.586,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0
566,,468257.870,4313322.809,2422.766,,-105.36640824,38.96830153,2408.741,Global,0.012,0.010,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 15:10:55.0 UTC-06:00,2025-07-11 15:10:58.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.656,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0
567,,468257.863,4313323.014,2422.806,,-105.36640834,38.96830337,2408.781,Global,0.011,0.011,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 15:11:02.8 UTC-06:00,2025-07-11 15:11:05.8 UTC-06:00,15,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.684,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,6,6,0
568,,468257.797,4313323.133,2423.095,,-105.36640911,38.96830444,2409.071,Global,0.011,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:12:02.0 UTC-06:00,2025-07-11 15:12:32.0 UTC-06:00,151,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.763,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
569,,468257.800,4313323.124,2423.094,,-105.36640906,38.96830436,2409.070,Global,0.011,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:12:45.0 UTC-06:00,2025-07-11 15:12:48.0 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.757,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
570,,468257.665,4313323.126,2422.782,,-105.36641063,38.96830437,2408.757,Global,0.010,0.010,0.010,0.014,1.734,m,FIX,RTK,2025-07-11 15:12:56.4 UTC-06:00,2025-07-11 15:12:59.4 UTC-06:00,16,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.898,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
571,,468257.811,4313322.970,2422.791,,-105.36640894,38.96830297,2408.767,Global,0.012,0.013,0.010,0.017,1.734,m,FIX,RTK,2025-07-11 15:13:05.2 UTC-06:00,2025-07-11 15:13:08.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.740,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
572,,468257.974,4313323.163,2422.833,,-105.36640707,38.96830472,2408.808,Global,0.011,0.011,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 15:13:13.2 UTC-06:00,2025-07-11 15:13:16.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.589,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
573,,468257.847,4313323.343,2422.837,,-105.36640854,38.96830634,2408.812,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:13:21.6 UTC-06:00,2025-07-11 15:13:24.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.750,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
574,,468257.791,4313323.140,2423.102,,-105.36640917,38.96830450,2409.077,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:13:35.2 UTC-06:00,2025-07-11 15:13:38.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.763,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
575,,468257.847,4313323.218,2422.831,,-105.36640852,38.96830521,2408.806,Global,0.012,0.012,0.010,0.017,1.734,m,FIX,RTK,2025-07-11 15:13:47.4 UTC-06:00,2025-07-11 15:13:50.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.729,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
576,,468257.933,4313323.701,2422.845,,-105.36640756,38.96830956,2408.820,Global,0.011,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 15:14:00.6 UTC-06:00,2025-07-11 15:14:03.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.713,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
577,,468257.929,4313324.188,2422.837,,-105.36640762,38.96831395,2408.812,Global,0.016,0.011,0.010,0.020,1.734,m,FIX,RTK,2025-07-11 15:14:25.0 UTC-06:00,2025-07-11 15:14:28.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.806,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
578,,468257.870,4313324.695,2422.895,,-105.36640833,38.96831852,2408.871,Global,0.013,0.012,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 15:14:37.6 UTC-06:00,2025-07-11 15:14:40.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,151.934,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
579,,468257.842,4313325.168,2422.882,,-105.36640867,38.96832278,2408.858,Global,0.011,0.013,0.010,0.017,1.734,m,FIX,RTK,2025-07-11 15:14:50.0 UTC-06:00,2025-07-11 15:14:53.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,152.040,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,6,0
580,,468257.859,4313325.701,2422.863,,-105.36640851,38.96832758,2408.838,Global,0.015,0.015,0.010,0.021,1.734,m,FIX,RTK,2025-07-11 15:15:02.8 UTC-06:00,2025-07-11 15:15:05.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,152.102,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
581,,468257.851,4313326.196,2422.937,,-105.36640862,38.96833204,2408.912,Global,0.011,0.013,0.010,0.017,1.734,m,FIX,RTK,2025-07-11 15:15:13.6 UTC-06:00,2025-07-11 15:15:16.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,152.196,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,6,0
582,,468257.816,4313326.683,2422.920,,-105.36640905,38.96833643,2408.896,Global,0.013,0.011,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 15:15:37.6 UTC-06:00,2025-07-11 15:15:40.6 UTC-06:00,15,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,152.310,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
583,,468257.827,4313327.290,2422.940,,-105.36640895,38.96834190,2408.916,Global,0.011,0.013,0.010,0.017,1.734,m,FIX,RTK,2025-07-11 15:15:49.2 UTC-06:00,2025-07-11 15:15:52.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,152.412,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
584,,468257.786,4313327.736,2422.902,,-105.36640944,38.96834592,2408.878,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:15:58.2 UTC-06:00,2025-07-11 15:16:01.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,152.531,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
585,,468257.721,4313328.204,2422.908,,-105.36641022,38.96835013,2408.883,Global,0.011,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:16:10.4 UTC-06:00,2025-07-11 15:16:13.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,152.684,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
586,,468257.693,4313328.664,2422.893,,-105.36641056,38.96835428,2408.868,Global,0.010,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:16:19.8 UTC-06:00,2025-07-11 15:16:22.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,152.792,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
587,,468257.729,4313329.132,2422.899,,-105.36641017,38.96835850,2408.875,Global,0.012,0.011,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 15:16:33.0 UTC-06:00,2025-07-11 15:16:36.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,152.847,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,6,5,0
588,,468257.729,4313329.721,2422.853,,-105.36641019,38.96836380,2408.829,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:16:58.0 UTC-06:00,2025-07-11 15:17:01.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,152.954,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
589,,468257.594,4313330.136,2422.852,,-105.36641177,38.96836754,2408.828,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:17:13.8 UTC-06:00,2025-07-11 15:17:16.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,153.168,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
590,,468257.493,4313330.646,2422.838,,-105.36641297,38.96837213,2408.814,Global,0.010,0.016,0.010,0.019,1.734,m,FIX,RTK,2025-07-11 15:17:22.4 UTC-06:00,2025-07-11 15:17:25.4 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,153.374,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
591,,468257.419,4313331.098,2422.862,,-105.36641384,38.96837620,2408.838,Global,0.014,0.011,0.010,0.017,1.734,m,FIX,RTK,2025-07-11 15:17:35.8 UTC-06:00,2025-07-11 15:17:38.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,153.533,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
592,,468257.454,4313331.613,2422.883,,-105.36641345,38.96838084,2408.859,Global,0.014,0.011,0.010,0.018,1.734,m,FIX,RTK,2025-07-11 15:17:49.8 UTC-06:00,2025-07-11 15:17:52.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,153.596,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0
593,,468257.468,4313332.183,2422.881,,-105.36641332,38.96838598,2408.857,Global,0.010,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:18:00.0 UTC-06:00,2025-07-11 15:18:03.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,153.702,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0
594,,468257.232,4313332.634,2422.935,,-105.36641606,38.96839004,2408.910,Global,0.011,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:18:11.0 UTC-06:00,2025-07-11 15:18:14.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,154.035,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,5,0
595,,468257.121,4313333.057,2422.994,,-105.36641736,38.96839385,2408.969,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:18:26.6 UTC-06:00,2025-07-11 15:18:29.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,154.227,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,5,0
596,,468257.052,4313333.624,2422.958,,-105.36641818,38.96839895,2408.934,Global,0.012,0.011,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 15:18:37.8 UTC-06:00,2025-07-11 15:18:40.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,154.416,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,5,0
597,,468256.931,4313334.125,2423.015,,-105.36641961,38.96840346,2408.991,Global,0.011,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:18:48.2 UTC-06:00,2025-07-11 15:18:51.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,154.642,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,5,0
598,,468256.842,4313334.634,2423.068,,-105.36642066,38.96840804,2409.044,Global,0.015,0.012,0.010,0.019,1.734,m,FIX,RTK,2025-07-11 15:18:57.8 UTC-06:00,2025-07-11 15:19:00.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,154.849,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,5,0
599,,468256.706,4313335.089,2423.082,,-105.36642226,38.96841214,2409.058,Global,0.011,0.010,0.016,0.015,1.734,m,FIX,RTK,2025-07-11 15:19:09.2 UTC-06:00,2025-07-11 15:19:12.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,155.067,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,5,0
600,,468256.693,4313335.542,2423.116,,-105.36642242,38.96841622,2409.091,Global,0.013,0.012,0.025,0.018,1.734,m,FIX,RTK,2025-07-11 15:19:18.0 UTC-06:00,2025-07-11 15:19:21.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,155.182,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,5,0
601,,468256.632,4313336.028,2423.264,,-105.36642315,38.96842060,2409.240,Global,0.011,0.011,0.016,0.015,1.734,m,FIX,RTK,2025-07-11 15:19:47.2 UTC-06:00,2025-07-11 15:20:17.2 UTC-06:00,151,1.3,1.6,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,155.352,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,5,0
602,,468256.636,4313336.018,2423.264,,-105.36642310,38.96842051,2409.239,Global,0.010,0.011,0.019,0.015,1.734,m,FIX,RTK,2025-07-11 15:20:34.6 UTC-06:00,2025-07-11 15:20:37.6 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,155.346,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0
603,,468256.522,4313335.979,2423.261,,-105.36642442,38.96842016,2409.236,Global,0.013,0.012,0.015,0.017,1.734,m,FIX,RTK,2025-07-11 15:20:43.4 UTC-06:00,2025-07-11 15:20:46.4 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,155.454,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
604,,468256.680,4313335.816,2423.250,,-105.36642259,38.96841869,2409.225,Global,0.010,0.010,0.016,0.014,1.734,m,FIX,RTK,2025-07-11 15:20:51.2 UTC-06:00,2025-07-11 15:20:54.2 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,155.256,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
605,,468256.808,4313336.032,2423.240,,-105.36642111,38.96842064,2409.215,Global,0.011,0.010,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 15:20:59.8 UTC-06:00,2025-07-11 15:21:02.8 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,155.185,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0
606,,468256.651,4313336.226,2423.239,,-105.36642294,38.96842238,2409.215,Global,0.031,0.028,0.018,0.042,1.734,m,FIX,RTK,2025-07-11 15:21:06.0 UTC-06:00,2025-07-11 15:21:09.0 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,155.415,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,5,0
607,,468256.621,4313336.024,2423.254,,-105.36642327,38.96842056,2409.230,Global,0.011,0.010,0.014,0.015,1.734,m,FIX,RTK,2025-07-11 15:21:14.8 UTC-06:00,2025-07-11 15:21:17.8 UTC-06:00,16,1.3,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,155.357,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,5,0
608,,468261.575,4313293.422,2422.848,,-105.36636411,38.96803685,2408.823,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:27:54.6 UTC-06:00,2025-07-11 15:27:57.6 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.453,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0
609,,468261.714,4313292.967,2422.834,,-105.36636249,38.96803275,2408.810,Global,0.022,0.013,0.010,0.026,1.734,m,FIX,RTK,2025-07-11 15:28:04.0 UTC-06:00,2025-07-11 15:28:07.0 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.312,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0
610,,468261.872,4313292.486,2422.795,,-105.36636064,38.96802842,2408.771,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:28:30.0 UTC-06:00,2025-07-11 15:28:33.0 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.205,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0
611,,468262.009,4313291.991,2422.846,,-105.36635904,38.96802396,2408.821,Global,0.010,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:28:46.6 UTC-06:00,2025-07-11 15:28:49.6 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,146.098,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,6,0
612,,468262.138,4313291.523,2422.858,,-105.36635753,38.96801976,2408.833,Global,0.010,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:29:03.8 UTC-06:00,2025-07-11 15:29:06.8 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.989,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,6,0
613,,468262.286,4313291.040,2422.941,,-105.36635580,38.96801540,2408.917,Global,0.012,0.011,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 15:29:21.4 UTC-06:00,2025-07-11 15:29:24.4 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.862,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,7,6,0
614,,468262.380,4313290.543,2422.940,,-105.36635469,38.96801093,2408.915,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:29:34.4 UTC-06:00,2025-07-11 15:29:37.4 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.808,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0
615,,468262.401,4313290.556,2422.938,,-105.36635444,38.96801105,2408.913,Global,0.015,0.012,0.010,0.019,1.734,m,FIX,RTK,2025-07-11 15:29:38.2 UTC-06:00,2025-07-11 15:29:41.2 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.779,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,7,6,0
616,,468262.562,4313290.093,2422.985,,-105.36635257,38.96800688,2408.961,Global,0.011,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:30:12.0 UTC-06:00,2025-07-11 15:30:15.0 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.659,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,6,0
617,,468262.654,4313289.580,2422.921,,-105.36635148,38.96800226,2408.896,Global,0.012,0.012,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 15:30:28.2 UTC-06:00,2025-07-11 15:30:31.2 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.595,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,6,0
618,,468262.685,4313289.124,2422.971,,-105.36635110,38.96799816,2408.946,Global,0.010,0.012,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 15:30:44.2 UTC-06:00,2025-07-11 15:30:47.2 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.608,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,6,0
619,,468262.843,4313288.591,2422.953,,-105.36634925,38.96799336,2408.929,Global,0.012,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 15:31:00.6 UTC-06:00,2025-07-11 15:31:03.6 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.494,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,6,0
620,,468262.881,4313288.184,2422.981,,-105.36634880,38.96798969,2408.956,Global,0.010,0.010,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 15:31:19.2 UTC-06:00,2025-07-11 15:31:22.2 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.487,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0
621,,468263.158,4313287.718,2423.047,,-105.36634557,38.96798550,2409.022,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:31:39.4 UTC-06:00,2025-07-11 15:31:42.4 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.252,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0
622,,468263.328,4313287.212,2423.034,,-105.36634359,38.96798095,2409.009,Global,0.010,0.012,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 15:31:59.4 UTC-06:00,2025-07-11 15:32:02.4 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.124,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,6,0
623,,468263.372,4313286.620,2423.124,,-105.36634306,38.96797562,2409.100,Global,0.010,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:32:13.4 UTC-06:00,2025-07-11 15:32:16.4 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.138,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0
624,,468263.416,4313286.285,2423.146,,-105.36634253,38.96797260,2409.121,Global,0.011,0.011,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:32:25.0 UTC-06:00,2025-07-11 15:32:27.4 UTC-06:00,13,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.126,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,6,7,6,0
625,,468263.503,4313285.673,2423.182,,-105.36634150,38.96796709,2409.158,Global,0.012,0.011,0.010,0.016,1.734,m,FIX,RTK,2025-07-11 15:32:46.0 UTC-06:00,2025-07-11 15:32:49.0 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.101,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0
626,,468263.584,4313285.259,2423.200,,-105.36634054,38.96796336,2409.175,Global,0.011,0.010,0.010,0.015,1.734,m,FIX,RTK,2025-07-11 15:32:59.2 UTC-06:00,2025-07-11 15:33:02.2 UTC-06:00,16,1.1,1.3,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,145.057,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,6,0
