,index,Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,northing_adj,easting_adj,elevation_adj,geometry
50,50,51,,468380.264,4313373.273,2420.891,,-105.36499777,38.9687607,2406.865,Global,0.011,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:13:02.4 UTC-06:00,2025-07-11 11:13:05.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,78.101,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,5,0,4313372.19,468381.352,2417.541,POINT Z (468381.352 4313372.19 2417.541)
51,51,52,,468380.102,4313373.353,2420.86,,-105.36499966,38.96876141,2406.833,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 11:13:25.8 UTC-06:00,2025-07-11 11:13:28.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,78.229,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,5,0,4313372.2700000005,468381.19,2417.51,POINT Z (468381.19 4313372.2700000005 2417.51)
52,52,53,,468380.003,4313373.52,2420.845,,-105.36500081,38.96876291,2406.819,Global,0.01,0.013,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 11:13:41.0 UTC-06:00,2025-07-11 11:13:44.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,78.419,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,5,0,4313372.437,468381.091,2417.495,POINT Z (468381.091 4313372.437 2417.495)
53,53,54,,468379.837,4313373.548,2420.844,,-105.36500272,38.96876315,2406.818,Global,0.011,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 11:13:51.4 UTC-06:00,2025-07-11 11:13:54.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,78.508,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,5,0,4313372.465000001,468380.925,2417.494,POINT Z (468380.925 4313372.465000001 2417.494)
54,54,55,,468379.561,4313373.698,2420.885,,-105.36500591,38.96876449,2406.859,Global,0.011,0.014,0.01,0.018,1.734,m,FIX,RTK,2025-07-11 11:14:10.0 UTC-06:00,2025-07-11 11:14:13.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,78.745,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,5,0,4313372.615,468380.649,2417.5350000000003,POINT Z (468380.649 4313372.615 2417.5350000000003)
55,55,56,,468379.429,4313373.608,2420.871,,-105.36500744,38.96876368,2406.845,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 11:14:33.8 UTC-06:00,2025-07-11 11:14:36.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,78.709,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,5,0,4313372.525,468380.517,2417.521,POINT Z (468380.517 4313372.525 2417.521)
56,56,57,,468379.238,4313373.826,2420.933,,-105.36500964,38.96876564,2406.907,Global,0.01,0.017,0.01,0.02,1.734,m,FIX,RTK,2025-07-11 11:14:49.6 UTC-06:00,2025-07-11 11:14:52.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,78.987,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313372.743000001,468380.326,2417.583,POINT Z (468380.326 4313372.743000001 2417.583)
57,57,58,,468379.097,4313373.828,2420.946,,-105.36501128,38.96876566,2406.92,Global,0.011,0.012,0.013,0.016,1.734,m,FIX,RTK,2025-07-11 11:15:00.6 UTC-06:00,2025-07-11 11:15:03.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,79.032,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313372.745,468380.185,2417.596,POINT Z (468380.185 4313372.745 2417.596)
58,58,59,,468378.79,4313373.838,2421.033,,-105.36501482,38.96876573,2407.007,Global,0.011,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:15:18.0 UTC-06:00,2025-07-11 11:15:21.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,79.149,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313372.755000001,468379.87799999997,2417.683,POINT Z (468379.87799999997 4313372.755000001 2417.683)
59,59,60,,468378.558,4313373.891,2421.06,,-105.36501749,38.9687662,2407.033,Global,0.011,0.016,0.011,0.019,1.734,m,FIX,RTK,2025-07-11 11:15:29.4 UTC-06:00,2025-07-11 11:15:32.4 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,79.259,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313372.808,468379.646,2417.71,POINT Z (468379.646 4313372.808 2417.71)
60,60,61,,468378.422,4313373.942,2421.074,,-105.36501907,38.96876665,2407.048,Global,0.012,0.011,0.01,0.017,1.734,m,FIX,RTK,2025-07-11 11:15:39.4 UTC-06:00,2025-07-11 11:15:42.4 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,79.38,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313372.859,468379.51,2417.724,POINT Z (468379.51 4313372.859 2417.724)
61,61,62,,468378.339,4313374.092,2421.146,,-105.36502004,38.96876801,2407.12,Global,0.014,0.014,0.012,0.02,1.734,m,FIX,RTK,2025-07-11 11:16:31.0 UTC-06:00,2025-07-11 11:16:34.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,79.527,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.009000001,468379.42699999997,2417.7960000000003,POINT Z (468379.42699999997 4313373.009000001 2417.7960000000003)
62,62,63,,468378.04,4313374.076,2421.239,,-105.36502348,38.96876785,2407.213,Global,0.01,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 11:16:42.6 UTC-06:00,2025-07-11 11:16:45.6 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,79.626,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313372.993000001,468379.12799999997,2417.889,POINT Z (468379.12799999997 4313372.993000001 2417.889)
63,63,64,,468377.952,4313374.122,2421.205,,-105.3650245,38.96876826,2407.179,Global,0.011,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:16:56.0 UTC-06:00,2025-07-11 11:16:59.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,79.713,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.039000001,468379.04,2417.855,POINT Z (468379.04 4313373.039000001 2417.855)
64,64,65,,468377.721,4313374.25,2421.202,,-105.36502718,38.9687694,2407.176,Global,0.014,0.011,0.011,0.018,1.734,m,FIX,RTK,2025-07-11 11:17:06.0 UTC-06:00,2025-07-11 11:17:09.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,79.911,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.167,468378.809,2417.8520000000003,POINT Z (468378.809 4313373.167 2417.8520000000003)
65,65,66,,468377.555,4313374.265,2421.217,,-105.3650291,38.96876953,2407.19,Global,0.01,0.013,0.013,0.016,1.734,m,FIX,RTK,2025-07-11 11:17:16.0 UTC-06:00,2025-07-11 11:17:19.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,79.994,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.182,468378.643,2417.867,POINT Z (468378.643 4313373.182 2417.867)
66,66,67,,468377.262,4313374.395,2421.232,,-105.36503248,38.9687707,2407.206,Global,0.011,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 11:17:26.6 UTC-06:00,2025-07-11 11:17:29.6 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.208,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.312,468378.35,2417.882,POINT Z (468378.35 4313373.312 2417.882)
67,67,68,,468377.132,4313374.4,2421.286,,-105.36503398,38.96877074,2407.26,Global,0.01,0.011,0.013,0.015,1.734,m,FIX,RTK,2025-07-11 11:17:40.0 UTC-06:00,2025-07-11 11:17:43.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.266,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.317000001,468378.22,2417.936,POINT Z (468378.22 4313373.317000001 2417.936)
68,68,69,,468376.917,4313374.556,2421.342,,-105.36503648,38.96877213,2407.316,Global,0.012,0.012,0.017,0.017,1.734,m,FIX,RTK,2025-07-11 11:17:49.8 UTC-06:00,2025-07-11 11:17:52.8 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.489,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.473,468378.005,2417.992,POINT Z (468378.005 4313373.473 2417.992)
69,69,70,,468376.725,4313374.574,2421.322,,-105.36503869,38.96877229,2407.296,Global,0.015,0.011,0.012,0.019,1.734,m,FIX,RTK,2025-07-11 11:18:00.6 UTC-06:00,2025-07-11 11:18:03.6 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.584,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.491,468377.81299999997,2417.972,POINT Z (468377.81299999997 4313373.491 2417.972)
70,70,71,,468376.558,4313374.605,2421.368,,-105.36504061,38.96877256,2407.342,Global,0.012,0.011,0.012,0.016,1.734,m,FIX,RTK,2025-07-11 11:18:11.0 UTC-06:00,2025-07-11 11:18:14.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.66,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.522000001,468377.646,2418.018,POINT Z (468377.646 4313373.522000001 2418.018)
71,71,72,,468376.386,4313374.622,2421.39,,-105.3650426,38.96877271,2407.364,Global,0.01,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:18:20.4 UTC-06:00,2025-07-11 11:18:23.4 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.747,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.539000001,468377.474,2418.04,POINT Z (468377.474 4313373.539000001 2418.04)
72,72,73,,468376.182,4313374.668,2421.44,,-105.36504496,38.96877312,2407.414,Global,0.011,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 11:18:31.2 UTC-06:00,2025-07-11 11:18:34.2 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,80.864,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.585,468377.26999999996,2418.09,POINT Z (468377.26999999996 4313373.585 2418.09)
73,73,74,,468375.954,4313374.813,2421.446,,-105.3650476,38.96877441,2407.42,Global,0.011,0.01,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 11:18:41.0 UTC-06:00,2025-07-11 11:18:44.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.089,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.73,468377.042,2418.096,POINT Z (468377.042 4313373.73 2418.096)
74,74,75,,468375.728,4313374.826,2421.444,,-105.36505021,38.96877453,2407.418,Global,0.011,0.012,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 11:18:51.0 UTC-06:00,2025-07-11 11:18:54.0 UTC-06:00,16,1.2,1.5,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.189,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.743000001,468376.816,2418.094,POINT Z (468376.816 4313373.743000001 2418.094)
75,75,76,,468375.58,4313374.884,2421.44,,-105.36505192,38.96877504,2407.414,Global,0.01,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 11:19:01.6 UTC-06:00,2025-07-11 11:19:04.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.301,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.801,468376.668,2418.09,POINT Z (468376.668 4313373.801 2418.09)
76,76,77,,468375.399,4313374.988,2421.584,,-105.36505401,38.96877597,2407.558,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 11:19:11.8 UTC-06:00,2025-07-11 11:19:14.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.458,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.905,468376.48699999996,2418.234,POINT Z (468376.48699999996 4313373.905 2418.234)
77,77,78,,468375.293,4313375.031,2421.602,,-105.36505524,38.96877635,2407.576,Global,0.012,0.017,0.011,0.021,1.734,m,FIX,RTK,2025-07-11 11:19:24.2 UTC-06:00,2025-07-11 11:19:27.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.541,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313373.948000001,468376.381,2418.252,POINT Z (468376.381 4313373.948000001 2418.252)
78,78,79,,468375.098,4313375.094,2421.629,,-105.36505749,38.96877692,2407.603,Global,0.011,0.015,0.011,0.018,1.734,m,FIX,RTK,2025-07-11 11:19:32.8 UTC-06:00,2025-07-11 11:19:35.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.661,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313374.011,468376.186,2418.279,POINT Z (468376.186 4313374.011 2418.279)
79,79,80,,468374.938,4313375.245,2421.598,,-105.36505935,38.96877827,2407.572,Global,0.018,0.026,0.012,0.032,1.734,m,FIX,RTK,2025-07-11 11:19:40.6 UTC-06:00,2025-07-11 11:19:43.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,81.859,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313374.1620000005,468376.026,2418.248,POINT Z (468376.026 4313374.1620000005 2418.248)
80,80,81,,468374.744,4313375.355,2421.598,,-105.36506159,38.96877926,2407.572,Global,0.011,0.015,0.01,0.019,1.734,m,FIX,RTK,2025-07-11 11:19:54.8 UTC-06:00,2025-07-11 11:19:57.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.065,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313374.272000001,468375.832,2418.248,POINT Z (468375.832 4313374.272000001 2418.248)
81,81,82,,468374.595,4313375.442,2421.597,,-105.36506332,38.96878003,2407.571,Global,0.012,0.01,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:20:11.6 UTC-06:00,2025-07-11 11:20:14.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.197,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313374.359,468375.68299999996,2418.2470000000003,POINT Z (468375.68299999996 4313374.359 2418.2470000000003)
82,82,83,,468374.397,4313375.518,2421.662,,-105.36506561,38.96878071,2407.636,Global,0.011,0.012,0.013,0.017,1.734,m,FIX,RTK,2025-07-11 11:20:20.0 UTC-06:00,2025-07-11 11:20:23.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.34,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313374.4350000005,468375.485,2418.312,POINT Z (468375.485 4313374.4350000005 2418.312)
83,83,84,,468374.226,4313375.564,2421.7,,-105.36506758,38.96878112,2407.674,Global,0.011,0.012,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 11:20:29.8 UTC-06:00,2025-07-11 11:20:32.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.446,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313374.481000001,468375.314,2418.35,POINT Z (468375.314 4313374.481000001 2418.35)
84,84,85,,468374.002,4313375.662,2421.712,,-105.36507017,38.968782,2407.686,Global,0.01,0.01,0.01,0.014,1.734,m,FIX,RTK,2025-07-11 11:20:38.8 UTC-06:00,2025-07-11 11:20:41.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.631,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313374.579,468375.08999999997,2418.362,POINT Z (468375.08999999997 4313374.579 2418.362)
85,85,86,,468373.818,4313375.721,2421.792,,-105.3650723,38.96878252,2407.766,Global,0.011,0.011,0.01,0.016,1.734,m,FIX,RTK,2025-07-11 11:21:05.2 UTC-06:00,2025-07-11 11:21:08.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.752,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313374.638,468374.906,2418.442,POINT Z (468374.906 4313374.638 2418.442)
86,86,87,,468373.572,4313375.828,2421.814,,-105.36507514,38.96878347,2407.788,Global,0.023,0.011,0.01,0.025,1.734,m,FIX,RTK,2025-07-11 11:21:11.4 UTC-06:00,2025-07-11 11:21:14.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,82.955,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313374.745,468374.66,2418.464,POINT Z (468374.66 4313374.745 2418.464)
87,87,88,,468373.282,4313375.9,2421.844,,-105.36507849,38.96878411,2407.818,Global,0.013,0.011,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 11:21:18.4 UTC-06:00,2025-07-11 11:21:21.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.139,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313374.817000001,468374.37,2418.494,POINT Z (468374.37 4313374.817000001 2418.494)
88,88,89,,468372.994,4313376.003,2421.879,,-105.36508182,38.96878504,2407.853,Global,0.017,0.012,0.01,0.021,1.734,m,FIX,RTK,2025-07-11 11:21:25.8 UTC-06:00,2025-07-11 11:21:28.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.355,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313374.92,468374.082,2418.529,POINT Z (468374.082 4313374.92 2418.529)
89,89,90,,468372.704,4313376.149,2421.895,,-105.36508518,38.96878634,2407.869,Global,0.014,0.011,0.01,0.018,1.734,m,FIX,RTK,2025-07-11 11:21:34.2 UTC-06:00,2025-07-11 11:21:34.6 UTC-06:00,3,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.609,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313375.066000001,468373.792,2418.545,POINT Z (468373.792 4313375.066000001 2418.545)
90,90,91,,468372.695,4313376.14,2421.851,,-105.36508528,38.96878626,2407.825,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 11:21:46.8 UTC-06:00,2025-07-11 11:21:49.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.6,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313375.057,468373.783,2418.501,POINT Z (468373.783 4313375.057 2418.501)
91,91,92,,468372.45,4313376.224,2421.913,,-105.36508812,38.968787,2407.887,Global,0.013,0.012,0.013,0.017,1.734,m,FIX,RTK,2025-07-11 11:21:58.6 UTC-06:00,2025-07-11 11:22:01.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.775,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313375.141000001,468373.538,2418.563,POINT Z (468373.538 4313375.141000001 2418.563)
92,92,93,,468372.299,4313376.283,2421.911,,-105.36508986,38.96878753,2407.885,Global,0.011,0.014,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 11:22:09.6 UTC-06:00,2025-07-11 11:22:12.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,83.882,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313375.2,468373.387,2418.561,POINT Z (468373.387 4313375.2 2418.561)
93,93,94,,468372.056,4313376.397,2421.933,,-105.36509267,38.96878855,2407.907,Global,0.01,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-11 11:22:18.0 UTC-06:00,2025-07-11 11:22:21.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,84.101,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313375.314,468373.144,2418.583,POINT Z (468373.144 4313375.314 2418.583)
94,94,95,,468371.736,4313376.564,2421.969,,-105.36509637,38.96879004,2407.943,Global,0.01,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-11 11:22:28.8 UTC-06:00,2025-07-11 11:22:31.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,84.374,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313375.481000001,468372.82399999996,2418.619,POINT Z (468372.82399999996 4313375.481000001 2418.619)
95,95,96,,468371.438,4313376.684,2421.991,,-105.36509981,38.96879111,2407.965,Global,0.014,0.01,0.011,0.017,1.734,m,FIX,RTK,2025-07-11 11:22:39.2 UTC-06:00,2025-07-11 11:22:42.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,84.611,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313375.601000001,468372.526,2418.641,POINT Z (468372.526 4313375.601000001 2418.641)
96,96,97,,468371.176,4313376.818,2422.042,,-105.36510285,38.96879231,2408.016,Global,0.011,0.012,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:22:50.2 UTC-06:00,2025-07-11 11:22:53.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,84.835,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313375.735,468372.26399999997,2418.692,POINT Z (468372.26399999997 4313375.735 2418.692)
97,97,98,,468370.934,4313376.955,2422.125,,-105.36510565,38.96879354,2408.099,Global,0.01,0.011,0.01,0.015,1.734,m,FIX,RTK,2025-07-11 11:23:05.2 UTC-06:00,2025-07-11 11:23:08.2 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.074,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313375.872,468372.022,2418.775,POINT Z (468372.022 4313375.872 2418.775)
98,98,99,,468370.733,4313377.048,2422.3,,-105.36510797,38.96879437,2408.274,Global,0.011,0.018,0.011,0.021,1.734,m,FIX,RTK,2025-07-11 11:23:20.6 UTC-06:00,2025-07-11 11:23:23.6 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.237,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313375.965000001,468371.821,2418.9500000000003,POINT Z (468371.821 4313375.965000001 2418.9500000000003)
99,99,100,,468370.54,4313377.121,2422.344,,-105.36511021,38.96879502,2408.318,Global,0.01,0.01,0.013,0.014,1.734,m,FIX,RTK,2025-07-11 11:23:32.0 UTC-06:00,2025-07-11 11:23:35.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.378,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313376.038000001,468371.62799999997,2418.994,POINT Z (468371.62799999997 4313376.038000001 2418.994)
100,100,101,,468370.361,4313377.201,2422.348,,-105.36511227,38.96879574,2408.322,Global,0.011,0.011,0.012,0.016,1.734,m,FIX,RTK,2025-07-11 11:23:39.8 UTC-06:00,2025-07-11 11:23:42.8 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.525,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313376.118000001,468371.44899999996,2418.998,POINT Z (468371.44899999996 4313376.118000001 2418.998)
101,101,102,,468370.14,4313377.317,2422.326,,-105.36511482,38.96879677,2408.3,Global,0.011,0.011,0.013,0.015,1.734,m,FIX,RTK,2025-07-11 11:23:48.4 UTC-06:00,2025-07-11 11:23:51.4 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.728,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313376.234,468371.228,2418.976,POINT Z (468371.228 4313376.234 2418.976)
102,102,103,,468369.965,4313377.356,2422.304,,-105.36511685,38.96879712,2408.278,Global,0.011,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-11 11:23:57.0 UTC-06:00,2025-07-11 11:24:00.0 UTC-06:00,16,1.2,1.4,468407.689,4313300.453,2428.563,-105.36467784,38.96810549,2414.536,85.838,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,9,6,0,4313376.273,468371.053,2418.954,POINT Z (468371.053 4313376.273 2418.954)
