,index,Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,northing_adj,easting_adj,elevation_adj,geometry
163,163,164,,466225.838,4311984.61,2456.465,,-105.38979799,38.95616674,2442.473,Global,0.011,0.011,0.012,0.016,1.734,m,FIX,RTK,2025-07-16 12:04:31.6 UTC-06:00,2025-07-16 12:04:34.6 UTC-06:00,16,2.0,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.154,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4311983.259000001,466227.44299999997,2453.05,POINT Z (466227.44299999997 4311983.259000001 2453.05)
164,164,165,,466225.701,4311984.565,2456.488,,-105.38979957,38.95616633,2442.496,Global,0.01,0.012,0.012,0.016,1.734,m,FIX,RTK,2025-07-16 12:04:43.4 UTC-06:00,2025-07-16 12:04:46.4 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.202,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0,4311983.214000001,466227.306,2453.073,POINT Z (466227.306 4311983.214000001 2453.073)
165,165,166,,466225.435,4311984.532,2456.478,,-105.38980263,38.95616602,2442.485,Global,0.016,0.011,0.014,0.019,1.734,m,FIX,RTK,2025-07-16 12:05:03.8 UTC-06:00,2025-07-16 12:05:06.8 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.251,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,6,5,0,4311983.181,466227.04,2453.063,POINT Z (466227.04 4311983.181 2453.063)
166,166,167,,466225.318,4311984.462,2456.471,,-105.38980398,38.95616538,2442.479,Global,0.013,0.012,0.012,0.018,1.734,m,FIX,RTK,2025-07-16 12:05:13.2 UTC-06:00,2025-07-16 12:05:16.2 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.341,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,6,5,0,4311983.1110000005,466226.923,2453.056,POINT Z (466226.923 4311983.1110000005 2453.056)
167,167,168,,466225.046,4311984.506,2456.471,,-105.38980712,38.95616576,2442.479,Global,0.015,0.011,0.011,0.018,1.734,m,FIX,RTK,2025-07-16 12:05:20.8 UTC-06:00,2025-07-16 12:05:23.8 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.31,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,6,5,0,4311983.155,466226.65099999995,2453.056,POINT Z (466226.65099999995 4311983.155 2453.056)
168,168,169,,466224.851,4311984.487,2456.575,,-105.38980937,38.95616559,2442.582,Global,0.01,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-16 12:05:30.0 UTC-06:00,2025-07-16 12:05:33.0 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.322,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4311983.136,466226.456,2453.16,POINT Z (466226.456 4311983.136 2453.16)
169,169,170,,466224.656,4311984.465,2456.438,,-105.38981162,38.95616538,2442.445,Global,0.01,0.011,0.014,0.015,1.734,m,FIX,RTK,2025-07-16 12:05:40.4 UTC-06:00,2025-07-16 12:05:43.4 UTC-06:00,16,1.5,1.8,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.397,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,6,0,4311983.114,466226.261,2453.023,POINT Z (466226.261 4311983.114 2453.023)
170,170,171,,466224.489,4311984.409,2456.454,,-105.38981355,38.95616487,2442.461,Global,0.012,0.01,0.013,0.016,1.734,m,FIX,RTK,2025-07-16 12:05:47.6 UTC-06:00,2025-07-16 12:05:50.6 UTC-06:00,16,1.5,1.8,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.459,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4311983.058,466226.094,2453.039,POINT Z (466226.094 4311983.058 2453.039)
171,171,172,,466224.268,4311984.35,2456.445,,-105.3898161,38.95616433,2442.452,Global,0.01,0.01,0.012,0.015,1.734,m,FIX,RTK,2025-07-16 12:05:57.8 UTC-06:00,2025-07-16 12:06:00.8 UTC-06:00,16,1.5,1.8,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.538,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4311982.999,466225.87299999996,2453.03,POINT Z (466225.87299999996 4311982.999 2453.03)
172,172,173,,466224.097,4311984.321,2456.446,,-105.38981807,38.95616406,2442.453,Global,0.012,0.016,0.015,0.02,1.734,m,FIX,RTK,2025-07-16 12:06:09.0 UTC-06:00,2025-07-16 12:06:12.0 UTC-06:00,16,1.5,1.8,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.567,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4311982.970000001,466225.702,2453.031,POINT Z (466225.702 4311982.970000001 2453.031)
173,173,174,,466223.879,4311984.27,2456.393,,-105.38982057,38.9561636,2442.401,Global,0.011,0.018,0.019,0.021,1.734,m,FIX,RTK,2025-07-16 12:06:16.2 UTC-06:00,2025-07-16 12:06:19.2 UTC-06:00,16,1.5,1.8,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.647,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4311982.919,466225.484,2452.978,POINT Z (466225.484 4311982.919 2452.978)
174,174,175,,466223.733,4311984.22,2456.426,,-105.38982226,38.95616314,2442.433,Global,0.011,0.012,0.014,0.016,1.734,m,FIX,RTK,2025-07-16 12:06:24.8 UTC-06:00,2025-07-16 12:06:27.8 UTC-06:00,16,1.5,1.8,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.709,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,6,0,4311982.869,466225.338,2453.011,POINT Z (466225.338 4311982.869 2453.011)
175,175,176,,466223.525,4311984.172,2456.426,,-105.38982465,38.9561627,2442.434,Global,0.012,0.011,0.014,0.016,1.734,m,FIX,RTK,2025-07-16 12:06:35.8 UTC-06:00,2025-07-16 12:06:38.8 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.78,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,6,0,4311982.821,466225.13,2453.011,POINT Z (466225.13 4311982.821 2453.011)
176,176,177,,466223.267,4311984.105,2456.388,,-105.38982764,38.95616208,2442.396,Global,0.011,0.014,0.013,0.018,1.734,m,FIX,RTK,2025-07-16 12:06:45.0 UTC-06:00,2025-07-16 12:06:48.0 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.897,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,5,0,4311982.754000001,466224.872,2452.973,POINT Z (466224.872 4311982.754000001 2452.973)
177,177,178,,466223.116,4311984.067,2456.371,,-105.38982937,38.95616174,2442.379,Global,0.012,0.012,0.011,0.017,1.734,m,FIX,RTK,2025-07-16 12:06:54.0 UTC-06:00,2025-07-16 12:06:57.0 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.946,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,6,0,4311982.716,466224.72099999996,2452.956,POINT Z (466224.72099999996 4311982.716 2452.956)
178,178,179,,466222.955,4311984.061,2456.334,,-105.38983123,38.95616168,2442.341,Global,0.011,0.016,0.018,0.019,1.734,m,FIX,RTK,2025-07-16 12:07:02.4 UTC-06:00,2025-07-16 12:07:05.4 UTC-06:00,15,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.987,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4311982.71,466224.56,2452.919,POINT Z (466224.56 4311982.71 2452.919)
179,179,180,,466222.73,4311984.046,2456.302,,-105.38983383,38.95616153,2442.31,Global,0.011,0.013,0.017,0.017,1.734,m,FIX,RTK,2025-07-16 12:07:11.8 UTC-06:00,2025-07-16 12:07:14.8 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.03,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4311982.695,466224.33499999996,2452.887,POINT Z (466224.33499999996 4311982.695 2452.887)
180,180,181,,466222.555,4311984.1,2456.263,,-105.38983585,38.95616201,2442.27,Global,0.012,0.014,0.017,0.019,1.734,m,FIX,RTK,2025-07-16 12:07:21.8 UTC-06:00,2025-07-16 12:07:24.8 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,63.993,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4311982.749,466224.16,2452.848,POINT Z (466224.16 4311982.749 2452.848)
181,181,182,,466222.369,4311984.011,2456.221,,-105.38983799,38.95616121,2442.228,Global,0.015,0.015,0.013,0.022,1.734,m,FIX,RTK,2025-07-16 12:07:31.8 UTC-06:00,2025-07-16 12:07:34.8 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.136,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4311982.66,466223.974,2452.806,POINT Z (466223.974 4311982.66 2452.806)
182,182,183,,466222.102,4311984.028,2456.154,,-105.38984107,38.95616134,2442.162,Global,0.011,0.014,0.018,0.018,1.734,m,FIX,RTK,2025-07-16 12:07:42.0 UTC-06:00,2025-07-16 12:07:45.0 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.146,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,6,5,0,4311982.677,466223.707,2452.739,POINT Z (466223.707 4311982.677 2452.739)
183,183,184,,466221.9,4311983.995,2456.133,,-105.3898434,38.95616104,2442.14,Global,0.019,0.013,0.021,0.024,1.734,m,FIX,RTK,2025-07-16 12:07:52.8 UTC-06:00,2025-07-16 12:07:55.8 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.22,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,6,6,0,4311982.644,466223.505,2452.718,POINT Z (466223.505 4311982.644 2452.718)
184,184,185,,466221.675,4311983.999,2456.064,,-105.389846,38.95616107,2442.072,Global,0.011,0.012,0.014,0.017,1.734,m,FIX,RTK,2025-07-16 12:08:03.0 UTC-06:00,2025-07-16 12:08:06.0 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.246,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0,4311982.648,466223.27999999997,2452.649,POINT Z (466223.27999999997 4311982.648 2452.649)
185,185,186,,466221.486,4311983.847,2456.142,,-105.38984818,38.95615969,2442.15,Global,0.013,0.015,0.021,0.02,1.734,m,FIX,RTK,2025-07-16 12:08:15.4 UTC-06:00,2025-07-16 12:08:18.4 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.396,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0,4311982.496,466223.09099999996,2452.727,POINT Z (466223.09099999996 4311982.496 2452.727)
186,186,187,,466221.336,4311983.765,2456.138,,-105.3898499,38.95615894,2442.145,Global,0.013,0.012,0.012,0.018,1.734,m,FIX,RTK,2025-07-16 12:08:27.6 UTC-06:00,2025-07-16 12:08:30.6 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.516,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,6,0,4311982.414,466222.941,2452.723,POINT Z (466222.941 4311982.414 2452.723)
187,187,188,,466221.148,4311983.814,2456.112,,-105.38985208,38.95615938,2442.119,Global,0.013,0.019,0.013,0.023,1.734,m,FIX,RTK,2025-07-16 12:08:38.0 UTC-06:00,2025-07-16 12:08:41.0 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.487,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0,4311982.463,466222.75299999997,2452.697,POINT Z (466222.75299999997 4311982.463 2452.697)
188,188,189,,466220.955,4311983.815,2456.134,,-105.3898543,38.95615938,2442.142,Global,0.016,0.011,0.012,0.019,1.734,m,FIX,RTK,2025-07-16 12:08:53.8 UTC-06:00,2025-07-16 12:08:56.8 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.519,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0,4311982.464000001,466222.56,2452.719,POINT Z (466222.56 4311982.464000001 2452.719)
189,189,190,,466220.735,4311983.585,2456.635,,-105.38985682,38.9561573,2442.643,Global,0.012,0.011,0.015,0.016,1.734,m,FIX,RTK,2025-07-16 12:09:20.2 UTC-06:00,2025-07-16 12:09:23.2 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.661,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0,4311982.234,466222.33999999997,2453.2200000000003,POINT Z (466222.33999999997 4311982.234 2453.2200000000003)
190,190,191,,466220.512,4311983.547,2456.722,,-105.3898594,38.95615695,2442.73,Global,0.013,0.02,0.017,0.023,1.734,m,FIX,RTK,2025-07-16 12:09:31.6 UTC-06:00,2025-07-16 12:09:34.6 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.692,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0,4311982.196,466222.11699999997,2453.3070000000002,POINT Z (466222.11699999997 4311982.196 2453.3070000000002)
191,191,192,,466220.367,4311983.566,2456.727,,-105.38986107,38.95615711,2442.735,Global,0.01,0.012,0.013,0.016,1.734,m,FIX,RTK,2025-07-16 12:09:47.2 UTC-06:00,2025-07-16 12:09:50.2 UTC-06:00,16,1.5,1.8,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.719,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0,4311982.215,466221.972,2453.312,POINT Z (466221.972 4311982.215 2453.312)
192,192,193,,466220.161,4311983.543,2456.737,,-105.38986345,38.9561569,2442.745,Global,0.011,0.013,0.016,0.017,1.734,m,FIX,RTK,2025-07-16 12:09:59.8 UTC-06:00,2025-07-16 12:10:02.8 UTC-06:00,16,1.5,1.8,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.768,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0,4311982.192,466221.766,2453.322,POINT Z (466221.766 4311982.192 2453.322)
193,193,194,,466219.949,4311983.543,2456.595,,-105.3898659,38.95615689,2442.602,Global,0.011,0.011,0.017,0.015,1.734,m,FIX,RTK,2025-07-16 12:10:09.4 UTC-06:00,2025-07-16 12:10:12.4 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.826,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,6,0,4311982.192,466221.554,2453.18,POINT Z (466221.554 4311982.192 2453.18)
194,194,195,,466219.757,4311983.539,2456.498,,-105.38986811,38.95615685,2442.506,Global,0.011,0.012,0.015,0.016,1.734,m,FIX,RTK,2025-07-16 12:10:19.6 UTC-06:00,2025-07-16 12:10:22.6 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.879,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,6,0,4311982.188,466221.36199999996,2453.083,POINT Z (466221.36199999996 4311982.188 2453.083)
195,195,196,,466219.547,4311983.517,2456.401,,-105.38987053,38.95615665,2442.409,Global,0.011,0.01,0.011,0.015,1.734,m,FIX,RTK,2025-07-16 12:10:34.8 UTC-06:00,2025-07-16 12:10:37.8 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,64.967,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,5,0,4311982.166,466221.152,2452.986,POINT Z (466221.152 4311982.166 2452.986)
196,196,197,,466219.339,4311983.487,2456.416,,-105.38987294,38.95615636,2442.424,Global,0.011,0.011,0.011,0.015,1.734,m,FIX,RTK,2025-07-16 12:10:44.4 UTC-06:00,2025-07-16 12:10:47.4 UTC-06:00,16,1.8,2.3,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.032,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,5,0,4311982.136,466220.94399999996,2453.001,POINT Z (466220.94399999996 4311982.136 2453.001)
197,197,198,,466219.14,4311983.539,2456.399,,-105.38987523,38.95615683,2442.406,Global,0.011,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-16 12:11:01.2 UTC-06:00,2025-07-16 12:11:04.2 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.015,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,5,0,4311982.188,466220.745,2452.984,POINT Z (466220.745 4311982.188 2452.984)
198,198,199,,466218.976,4311983.425,2456.494,,-105.38987712,38.95615579,2442.502,Global,0.011,0.012,0.013,0.016,1.734,m,FIX,RTK,2025-07-16 12:11:22.2 UTC-06:00,2025-07-16 12:11:25.2 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.125,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,6,0,4311982.074,466220.581,2453.079,POINT Z (466220.581 4311982.074 2453.079)
199,199,200,,466218.776,4311983.375,2456.382,,-105.38987943,38.95615533,2442.39,Global,0.011,0.014,0.012,0.018,1.734,m,FIX,RTK,2025-07-16 12:11:32.4 UTC-06:00,2025-07-16 12:11:35.4 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.247,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,6,0,4311982.024,466220.381,2452.967,POINT Z (466220.381 4311982.024 2452.967)
200,200,201,,466218.541,4311983.323,2456.594,,-105.38988214,38.95615485,2442.602,Global,0.013,0.014,0.02,0.019,1.734,m,FIX,RTK,2025-07-16 12:11:41.4 UTC-06:00,2025-07-16 12:11:44.4 UTC-06:00,16,1.7,2.1,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.27,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0,4311981.972,466220.146,2453.179,POINT Z (466220.146 4311981.972 2453.179)
201,201,202,,466218.383,4311983.296,2456.575,,-105.38988395,38.95615461,2442.583,Global,0.02,0.012,0.015,0.023,1.734,m,FIX,RTK,2025-07-16 12:11:50.0 UTC-06:00,2025-07-16 12:11:53.0 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.35,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0,4311981.945,466219.98799999995,2453.16,POINT Z (466219.98799999995 4311981.945 2453.16)
202,202,203,,466218.197,4311983.296,2456.598,,-105.3898861,38.9561546,2442.606,Global,0.01,0.011,0.012,0.015,1.734,m,FIX,RTK,2025-07-16 12:11:58.8 UTC-06:00,2025-07-16 12:12:01.8 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.374,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0,4311981.945,466219.80199999997,2453.183,POINT Z (466219.80199999997 4311981.945 2453.183)
203,203,204,,466217.996,4311983.288,2456.516,,-105.38988843,38.95615452,2442.524,Global,0.012,0.012,0.012,0.017,1.734,m,FIX,RTK,2025-07-16 12:12:07.2 UTC-06:00,2025-07-16 12:12:10.2 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.43,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,5,0,4311981.937,466219.60099999997,2453.101,POINT Z (466219.60099999997 4311981.937 2453.101)
204,204,205,,466217.759,4311983.316,2456.349,,-105.38989116,38.95615477,2442.356,Global,0.012,0.011,0.013,0.016,1.734,m,FIX,RTK,2025-07-16 12:12:24.4 UTC-06:00,2025-07-16 12:12:27.4 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.483,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,5,0,4311981.965,466219.364,2452.934,POINT Z (466219.364 4311981.965 2452.934)
205,205,206,,466217.566,4311983.219,2456.414,,-105.38989338,38.95615388,2442.422,Global,0.011,0.011,0.016,0.015,1.734,m,FIX,RTK,2025-07-16 12:12:32.4 UTC-06:00,2025-07-16 12:12:35.4 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.6,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,5,5,0,4311981.868,466219.171,2452.9990000000003,POINT Z (466219.171 4311981.868 2452.9990000000003)
206,206,207,,466217.387,4311983.16,2456.367,,-105.38989545,38.95615334,2442.374,Global,0.011,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-16 12:12:51.0 UTC-06:00,2025-07-16 12:12:54.0 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.711,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0,4311981.809,466218.99199999997,2452.952,POINT Z (466218.99199999997 4311981.809 2452.952)
207,207,208,,466217.208,4311983.081,2456.309,,-105.38989751,38.95615262,2442.317,Global,0.011,0.014,0.011,0.018,1.734,m,FIX,RTK,2025-07-16 12:12:59.6 UTC-06:00,2025-07-16 12:13:02.6 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.834,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0,4311981.73,466218.81299999997,2452.8940000000002,POINT Z (466218.81299999997 4311981.73 2452.8940000000002)
208,208,209,,466216.97,4311983.045,2456.362,,-105.38990025,38.95615229,2442.369,Global,0.011,0.011,0.013,0.016,1.734,m,FIX,RTK,2025-07-16 12:13:09.0 UTC-06:00,2025-07-16 12:13:12.0 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.898,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0,4311981.694,466218.57499999995,2452.947,POINT Z (466218.57499999995 4311981.694 2452.947)
209,209,210,,466216.779,4311983.014,2456.355,,-105.38990245,38.956152,2442.363,Global,0.011,0.018,0.011,0.021,1.734,m,FIX,RTK,2025-07-16 12:13:17.0 UTC-06:00,2025-07-16 12:13:20.0 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,65.976,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,6,0,4311981.663000001,466218.38399999996,2452.94,POINT Z (466218.38399999996 4311981.663000001 2452.94)
210,210,211,,466216.598,4311982.966,2456.386,,-105.38990454,38.95615157,2442.394,Global,0.011,0.011,0.011,0.016,1.734,m,FIX,RTK,2025-07-16 12:13:28.4 UTC-06:00,2025-07-16 12:13:31.4 UTC-06:00,16,1.4,1.7,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,66.051,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311981.615,466218.203,2452.971,POINT Z (466218.203 4311981.615 2452.971)
211,211,212,,466216.38,4311982.922,2456.394,,-105.38990706,38.95615116,2442.402,Global,0.011,0.012,0.012,0.016,1.734,m,FIX,RTK,2025-07-16 12:13:37.0 UTC-06:00,2025-07-16 12:13:40.0 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,66.123,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,5,0,4311981.571,466217.985,2452.979,POINT Z (466217.985 4311981.571 2452.979)
212,212,213,,466216.187,4311982.897,2456.444,,-105.38990929,38.95615093,2442.452,Global,0.013,0.019,0.015,0.023,1.734,m,FIX,RTK,2025-07-16 12:13:46.0 UTC-06:00,2025-07-16 12:13:49.0 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,66.195,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,5,0,4311981.546,466217.79199999996,2453.029,POINT Z (466217.79199999996 4311981.546 2453.029)
213,213,214,,466215.964,4311982.865,2456.426,,-105.38991186,38.95615063,2442.434,Global,0.013,0.012,0.011,0.018,1.734,m,FIX,RTK,2025-07-16 12:13:55.8 UTC-06:00,2025-07-16 12:13:58.8 UTC-06:00,16,1.4,1.7,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,66.274,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,5,5,0,4311981.514,466217.56899999996,2453.011,POINT Z (466217.56899999996 4311981.514 2453.011)
214,214,215,,466215.752,4311982.864,2456.47,,-105.3899143,38.95615061,2442.477,Global,0.014,0.012,0.011,0.018,1.734,m,FIX,RTK,2025-07-16 12:14:33.8 UTC-06:00,2025-07-16 12:14:36.8 UTC-06:00,16,1.8,2.2,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,66.307,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,5,5,5,0,4311981.513,466217.35699999996,2453.055,POINT Z (466217.35699999996 4311981.513 2453.055)
215,215,216,,466215.634,4311982.703,2456.467,,-105.38991565,38.95614916,2442.475,Global,0.011,0.01,0.015,0.015,1.734,m,FIX,RTK,2025-07-16 12:14:53.2 UTC-06:00,2025-07-16 12:14:56.2 UTC-06:00,16,2.1,2.6,466230.237,4312045.952,2472.344,-105.38975024,38.95671967,2458.352,66.485,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,5,5,0,4311981.352,466217.239,2453.052,POINT Z (466217.239 4311981.352 2453.052)
