Name,Code,Easting,Northing,OriginalElevation ,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,
93,,466225.227,4311871.134,2455.702,2455.702,,-105.3897994,38.95514415,2441.709,Global,0.012,0.01,0.011,0.016,1.934,m,FIX,RTK,2025-03-31 14:05:15.4 UTC-06:00,2025-03-31 14:05:18.4 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.058,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,5,0
94,,466225.027,4311871.084,2455.809,2455.809,,-105.3898017,38.9551437,2441.815,Global,0.011,0.011,0.016,0.016,1.934,m,FIX,RTK,2025-03-31 14:05:37.8 UTC-06:00,2025-03-31 14:05:40.8 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.107,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,5,0
95,,466224.816,4311871.116,2455.827,2455.827,,-105.3898042,38.95514398,2441.833,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,RTK,2025-03-31 14:05:49.4 UTC-06:00,2025-03-31 14:05:52.4 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.083,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,6,5,0
96,,466224.565,4311871.094,2455.978,2455.978,,-105.3898071,38.95514377,2441.984,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 14:06:10.2 UTC-06:00,2025-03-31 14:06:13.2 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.098,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,5,5,0
97,,466224.406,4311871.135,2455.956,2455.956,,-105.3898089,38.95514413,2441.962,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 14:06:27.6 UTC-06:00,2025-03-31 14:06:30.6 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.063,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
98,,466224.203,4311871.167,2456.006,2456.006,,-105.3898113,38.95514441,2442.012,Global,0.012,0.01,0.014,0.016,1.934,m,FIX,RTK,2025-03-31 14:06:37.4 UTC-06:00,2025-03-31 14:06:40.4 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.031,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
99,,466224.019,4311871.153,2456.11,2456.11,,-105.3898134,38.95514428,2442.116,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 14:06:50.4 UTC-06:00,2025-03-31 14:06:53.4 UTC-06:00,16,2,2.5,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.055,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
100,,466223.79,4311871.125,2456.032,2456.032,,-105.389816,38.95514402,2442.038,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 14:07:00.4 UTC-06:00,2025-03-31 14:07:03.4 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.091,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,6,5,0
101,,466223.628,4311871.094,2456.114,2456.114,,-105.3898179,38.95514373,2442.12,Global,0.011,0.011,0.011,0.016,1.934,m,FIX,RTK,2025-03-31 14:07:13.0 UTC-06:00,2025-03-31 14:07:16.0 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.118,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
102,,466223.439,4311871.155,2456.045,2456.045,,-105.3898201,38.95514428,2442.052,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 14:07:32.6 UTC-06:00,2025-03-31 14:07:35.6 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.065,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
103,,466223.242,4311871.175,2456.134,2456.134,,-105.3898224,38.95514445,2442.141,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 14:07:54.0 UTC-06:00,2025-03-31 14:07:57.0 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.056,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
104,,466223.025,4311871.212,2456.203,2456.203,,-105.3898249,38.95514478,2442.209,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-03-31 14:08:03.0 UTC-06:00,2025-03-31 14:08:06.0 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.018,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
105,,466222.821,4311871.203,2456.204,2456.204,,-105.3898272,38.95514468,2442.211,Global,0.01,0.012,0.013,0.016,1.934,m,FIX,RTK,2025-03-31 14:08:11.4 UTC-06:00,2025-03-31 14:08:14.4 UTC-06:00,16,2,2.5,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.029,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,4,0
106,,466222.615,4311871.233,2456.065,2456.065,,-105.3898296,38.95514495,2442.071,Global,0.011,0.011,0.016,0.015,1.934,m,FIX,RTK,2025-03-31 14:08:28.0 UTC-06:00,2025-03-31 14:08:31.0 UTC-06:00,16,2,2.5,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.027,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,7,5,4,0
107,,466222.419,4311871.303,2456.078,2456.078,,-105.3898319,38.95514557,2442.084,Global,0.011,0.01,0.022,0.015,1.934,m,FIX,RTK,2025-03-31 14:08:38.2 UTC-06:00,2025-03-31 14:08:41.2 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.967,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,7,5,4,0
108,,466222.234,4311871.278,2456.105,2456.105,,-105.389834,38.95514533,2442.112,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 14:08:51.2 UTC-06:00,2025-03-31 14:08:54.2 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.995,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,7,5,5,0
109,,466222.036,4311871.296,2456.037,2456.037,,-105.3898363,38.9551455,2442.044,Global,0.01,0.01,0.014,0.015,1.934,m,FIX,RTK,2025-03-31 14:09:01.0 UTC-06:00,2025-03-31 14:09:04.0 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.989,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,7,5,4,0
110,,466221.822,4311871.318,2456.058,2456.058,,-105.3898387,38.95514568,2442.064,Global,0.01,0.011,0.016,0.015,1.934,m,FIX,RTK,2025-03-31 14:09:10.6 UTC-06:00,2025-03-31 14:09:13.6 UTC-06:00,16,2,2.5,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.985,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,5,7,5,4,0
111,,466221.602,4311871.33,2456.092,2456.092,,-105.3898413,38.95514578,2442.099,Global,0.011,0.01,0.015,0.015,1.934,m,FIX,RTK,2025-03-31 14:09:20.8 UTC-06:00,2025-03-31 14:09:23.8 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.974,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,4,0
112,,466221.4,4311871.328,2456.095,2456.095,,-105.3898436,38.95514576,2442.101,Global,0.011,0.013,0.015,0.017,1.934,m,FIX,RTK,2025-03-31 14:09:32.4 UTC-06:00,2025-03-31 14:09:35.4 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.993,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
113,,466221.203,4311871.354,2456.112,2456.112,,-105.3898459,38.95514598,2442.118,Global,0.01,0.011,0.016,0.015,1.934,m,FIX,RTK,2025-03-31 14:09:49.0 UTC-06:00,2025-03-31 14:09:52.0 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.965,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,6,5,0
114,,466221.027,4311871.351,2456.121,2456.121,,-105.3898479,38.95514594,2442.127,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 14:10:01.4 UTC-06:00,2025-03-31 14:10:04.4 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.983,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,6,5,0
115,,466220.829,4311871.382,2456.311,2456.311,,-105.3898502,38.95514622,2442.318,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 14:11:16.2 UTC-06:00,2025-03-31 14:11:19.2 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.942,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
116,,466220.635,4311871.398,2456.179,2456.179,,-105.3898524,38.95514636,2442.186,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 14:11:43.8 UTC-06:00,2025-03-31 14:11:46.8 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.951,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,5,0
117,,466220.417,4311871.405,2456.172,2456.172,,-105.389855,38.95514641,2442.179,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,RTK,2025-03-31 14:11:56.6 UTC-06:00,2025-03-31 14:11:59.6 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.956,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,6,0
118,,466220.23,4311871.416,2456.156,2456.156,,-105.3898571,38.95514651,2442.163,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,RTK,2025-03-31 14:12:07.0 UTC-06:00,2025-03-31 14:12:10.0 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.955,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,5,0
119,,466220.026,4311871.408,2456.154,2456.154,,-105.3898595,38.95514642,2442.161,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 14:12:20.2 UTC-06:00,2025-03-31 14:12:23.2 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.979,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,5,0
120,,466219.828,4311871.438,2456.193,2456.193,,-105.3898618,38.95514669,2442.2,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,RTK,2025-03-31 14:12:33.0 UTC-06:00,2025-03-31 14:12:36.0 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.955,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
121,,466219.619,4311871.451,2456.175,2456.175,,-105.3898642,38.95514679,2442.181,Global,0.011,0.01,0.013,0.015,1.934,m,FIX,RTK,2025-03-31 14:12:42.8 UTC-06:00,2025-03-31 14:12:45.8 UTC-06:00,16,1.9,2.4,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.957,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
122,,466219.418,4311871.455,2456.152,2456.152,,-105.3898665,38.95514682,2442.159,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 14:12:55.0 UTC-06:00,2025-03-31 14:12:58.0 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.963,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,5,0
123,,466219.242,4311871.455,2456.194,2456.194,,-105.3898685,38.95514681,2442.201,Global,0.01,0.012,0.011,0.016,1.934,m,FIX,RTK,2025-03-31 14:13:06.4 UTC-06:00,2025-03-31 14:13:09.4 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.979,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,5,0
124,,466219.005,4311871.473,2456.217,2456.217,,-105.3898713,38.95514697,2442.223,Global,0.01,0.01,0.01,0.015,1.934,m,FIX,RTK,2025-03-31 14:13:20.6 UTC-06:00,2025-03-31 14:13:23.6 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.968,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,5,0
125,,466218.822,4311871.44,2456.592,2456.592,,-105.3898734,38.95514666,2442.599,Global,0.012,0.01,0.012,0.016,1.934,m,FIX,RTK,2025-03-31 14:13:48.4 UTC-06:00,2025-03-31 14:13:51.4 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.99,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,5,6,0
126,,466218.647,4311871.418,2456.639,2456.639,,-105.3898754,38.95514646,2442.645,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 14:14:11.6 UTC-06:00,2025-03-31 14:14:14.6 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.014,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
127,,466218.444,4311871.425,2456.493,2456.493,,-105.3898777,38.95514651,2442.499,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,RTK,2025-03-31 14:14:28.4 UTC-06:00,2025-03-31 14:14:31.4 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.031,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
128,,466218.267,4311871.434,2456.243,2456.243,,-105.3898798,38.95514659,2442.25,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 14:14:48.0 UTC-06:00,2025-03-31 14:14:51.0 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.051,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,8,4,5,0
129,,466218.042,4311871.47,2456.611,2456.611,,-105.3898824,38.95514691,2442.617,Global,0.011,0.011,0.01,0.015,1.934,m,FIX,RTK,2025-03-31 14:15:08.6 UTC-06:00,2025-03-31 14:15:11.6 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,174.998,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,8,4,5,0
130,,466217.854,4311871.464,2456.589,2456.589,,-105.3898845,38.95514684,2442.595,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 14:15:22.8 UTC-06:00,2025-03-31 14:15:25.8 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.027,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,8,4,5,0
131,,466217.666,4311871.481,2456.62,2456.62,,-105.3898867,38.95514699,2442.627,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 14:15:42.6 UTC-06:00,2025-03-31 14:15:45.6 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.029,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
132,,466217.45,4311871.507,2456.521,2456.521,,-105.3898892,38.95514721,2442.528,Global,0.01,0.01,0.015,0.015,1.934,m,FIX,RTK,2025-03-31 14:16:00.0 UTC-06:00,2025-03-31 14:16:03.0 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.014,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
133,,466217.225,4311871.526,2456.25,2456.25,,-105.3898918,38.95514738,2442.257,Global,0.01,0.011,0.015,0.015,1.934,m,FIX,RTK,2025-03-31 14:16:19.0 UTC-06:00,2025-03-31 14:16:22.0 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.029,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
134,,466217.034,4311871.497,2456.259,2456.259,,-105.389894,38.95514711,2442.266,Global,0.01,0.01,0.018,0.015,1.934,m,FIX,RTK,2025-03-31 14:16:30.2 UTC-06:00,2025-03-31 14:16:33.2 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.071,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,5,0
135,,466216.852,4311871.487,2456.301,2456.301,,-105.3898961,38.95514701,2442.308,Global,0.01,0.011,0.016,0.015,1.934,m,FIX,RTK,2025-03-31 14:16:42.8 UTC-06:00,2025-03-31 14:16:45.8 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.091,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,8,4,6,0
136,,466216.652,4311871.506,2456.288,2456.288,,-105.3898984,38.95514718,2442.295,Global,0.01,0.01,0.014,0.015,1.934,m,FIX,RTK,2025-03-31 14:16:58.6 UTC-06:00,2025-03-31 14:17:01.6 UTC-06:00,16,2.3,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.097,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,8,4,5,0
137,,466216.455,4311871.52,2456.281,2456.281,,-105.3899007,38.9551473,2442.288,Global,0.011,0.01,0.014,0.015,1.934,m,FIX,RTK,2025-03-31 14:17:11.6 UTC-06:00,2025-03-31 14:17:14.6 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.094,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,7,4,6,0
138,,466216.245,4311871.504,2456.286,2456.286,,-105.3899031,38.95514714,2442.293,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 14:17:31.0 UTC-06:00,2025-03-31 14:17:34.0 UTC-06:00,16,1.9,2.3,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.131,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,4,6,0
139,,466216.031,4311871.484,2456.384,2456.384,,-105.3899056,38.95514695,2442.39,Global,0.011,0.01,0.013,0.015,1.934,m,FIX,RTK,2025-03-31 14:18:01.6 UTC-06:00,2025-03-31 14:18:04.6 UTC-06:00,16,2.2,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.152,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,8,4,5,0
140,,466215.829,4311871.484,2456.401,2456.401,,-105.3899079,38.95514695,2442.407,Global,0.011,0.012,0.013,0.016,1.934,m,FIX,RTK,2025-03-31 14:18:18.2 UTC-06:00,2025-03-31 14:18:21.2 UTC-06:00,16,2.2,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.175,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,4,6,0
141,,466215.657,4311871.503,2456.537,2456.537,,-105.3899099,38.95514711,2442.544,Global,0.011,0.011,0.017,0.015,1.934,m,FIX,RTK,2025-03-31 14:18:33.2 UTC-06:00,2025-03-31 14:18:36.2 UTC-06:00,16,2.2,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.163,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,8,4,6,0
142,,466215.449,4311871.507,2456.642,2456.642,,-105.3899123,38.95514714,2442.648,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,RTK,2025-03-31 14:18:52.4 UTC-06:00,2025-03-31 14:18:55.4 UTC-06:00,16,2.2,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.166,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,8,4,6,0
143,,466215.249,4311871.493,2456.702,2456.702,,-105.3899146,38.955147,2442.709,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,RTK,2025-03-31 14:19:10.4 UTC-06:00,2025-03-31 14:19:13.4 UTC-06:00,16,2.2,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.19,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,4,6,0
144,,466215.046,4311871.494,2456.735,2456.735,,-105.389917,38.95514701,2442.742,Global,0.011,0.01,0.016,0.015,1.934,m,FIX,RTK,2025-03-31 14:19:27.0 UTC-06:00,2025-03-31 14:19:30.0 UTC-06:00,16,2.2,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.203,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,4,6,0
145,,466214.842,4311871.485,2456.748,2456.748,,-105.3899193,38.95514692,2442.755,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,RTK,2025-03-31 14:19:39.8 UTC-06:00,2025-03-31 14:19:42.8 UTC-06:00,16,2.2,2.8,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.226,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,4,5,0
146,,466214.59,4311871.498,2456.962,2456.962,,-105.3899222,38.95514703,2442.968,Global,0.011,0.01,0.014,0.015,1.934,m,FIX,RTK,2025-03-31 14:20:45.8 UTC-06:00,2025-03-31 14:21:15.8 UTC-06:00,151,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.228,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,8,4,5,0
147,,466214.589,4311871.496,2456.972,2456.972,,-105.3899222,38.95514701,2442.978,Global,0.01,0.011,0.019,0.015,1.934,m,FIX,RTK,2025-03-31 14:21:43.4 UTC-06:00,2025-03-31 14:21:46.4 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.228,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,4,5,0
148,,466214.618,4311871.341,2456.761,2456.761,,-105.3899219,38.95514561,2442.768,Global,0.011,0.012,0.016,0.017,1.934,m,FIX,RTK,2025-03-31 14:21:57.4 UTC-06:00,2025-03-31 14:22:00.4 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.395,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
149,,466214.755,4311871.487,2456.771,2456.771,,-105.3899203,38.95514693,2442.777,Global,0.011,0.011,0.014,0.015,1.934,m,FIX,RTK,2025-03-31 14:22:09.4 UTC-06:00,2025-03-31 14:22:12.4 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.225,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,8,4,5,0
150,,466214.607,4311871.664,2456.763,2456.763,,-105.389922,38.95514852,2442.769,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,RTK,2025-03-31 14:22:25.6 UTC-06:00,2025-03-31 14:22:28.6 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.07,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,8,5,5,0
151,,466214.443,4311871.49,2456.786,2456.786,,-105.3899239,38.95514695,2442.793,Global,0.011,0.011,0.011,0.016,1.934,m,FIX,RTK,2025-03-31 14:22:36.0 UTC-06:00,2025-03-31 14:22:39.0 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.263,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
152,,466214.582,4311871.456,2456.787,2456.787,,-105.3899223,38.95514665,2442.793,Global,0.01,0.012,0.011,0.016,1.934,m,FIX,RTK,2025-03-31 14:22:57.8 UTC-06:00,2025-03-31 14:23:00.8 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.286,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
153,,466214.595,4311871.5,2456.969,2456.969,,-105.3899222,38.95514704,2442.975,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,RTK,2025-03-31 14:23:11.8 UTC-06:00,2025-03-31 14:23:14.8 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.224,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,7,5,5,0
154,,466214.241,4311871.489,2456.789,2456.789,,-105.3899262,38.95514693,2442.795,Global,0.01,0.01,0.016,0.015,1.934,m,FIX,RTK,2025-03-31 14:26:19.8 UTC-06:00,2025-03-31 14:26:22.8 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.274,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,8,4,7,0
155,,466213.798,4311871.5,2456.86,2456.86,,-105.3899314,38.95514701,2442.867,Global,0.01,0.01,0.018,0.014,1.934,m,FIX,RTK,2025-03-31 14:26:38.4 UTC-06:00,2025-03-31 14:26:41.4 UTC-06:00,16,1.8,2.2,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.302,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,8,4,6,0
156,,466213.378,4311871.491,2456.917,2456.917,,-105.3899362,38.95514691,2442.924,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,RTK,2025-03-31 14:26:54.2 UTC-06:00,2025-03-31 14:26:57.2 UTC-06:00,16,1.6,1.9,466230.063,4312045.505,2470.689,-105.3897522,38.95671563,2456.697,175.343,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,8,4,5,0
