Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
389,,468071.722,4313286.063,2428.808,,-105.3685553,38.96796363,2414.787,Global,0.011,0.012,0.011,0.016,1.934,m,FIX,2025-04-01 12:16:21.8 UTC-06:00,2025-04-01 12:16:24.8 UTC-06:00,16,2,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,335.155,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,7,5,0,
390,,468071.834,4313286.214,2428.428,,-105.368554,38.96796499,2414.407,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 12:16:54.6 UTC-06:00,2025-04-01 12:16:57.6 UTC-06:00,16,2,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,335.04,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,
391,,468071.829,4313286.391,2428.416,,-105.368554,38.96796659,2414.396,Global,0.01,0.01,0.013,0.015,1.934,m,FIX,2025-04-01 12:17:09.2 UTC-06:00,2025-04-01 12:17:12.2 UTC-06:00,16,2,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,335.034,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0,
392,,468071.934,4313286.598,2428.377,,-105.3685528,38.96796846,2414.356,Global,0.01,0.01,0.013,0.015,1.934,m,FIX,2025-04-01 12:17:24.8 UTC-06:00,2025-04-01 12:17:27.8 UTC-06:00,16,2,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.926,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,6,6,8,5,0,
393,,468072.013,4313286.809,2428.604,,-105.3685519,38.96797036,2414.584,Global,0.011,0.012,0.013,0.016,1.934,m,FIX,2025-04-01 12:17:46.2 UTC-06:00,2025-04-01 12:17:49.2 UTC-06:00,16,1.9,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.833,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,4,0,
394,,468072.055,4313286.952,2428.579,,-105.3685514,38.96797166,2414.559,Global,0.01,0.012,0.016,0.016,1.934,m,FIX,2025-04-01 12:18:04.0 UTC-06:00,2025-04-01 12:18:07.0 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.783,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,5,0,
395,,468072.18,4313287.139,2428.462,,-105.36855,38.96797335,2414.442,Global,0.01,0.011,0.013,0.015,1.934,m,FIX,2025-04-01 12:18:20.6 UTC-06:00,2025-04-01 12:18:23.6 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.655,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,5,0,
396,,468072.186,4313287.303,2428.585,,-105.36855,38.96797482,2414.564,Global,0.01,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 12:18:47.2 UTC-06:00,2025-04-01 12:18:50.2 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.639,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,5,0,
397,,468072.237,4313287.496,2428.417,,-105.3685494,38.96797656,2414.397,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 12:19:13.4 UTC-06:00,2025-04-01 12:19:16.4 UTC-06:00,16,1.9,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.579,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,5,0,
398,,468072.283,4313287.756,2428.492,,-105.3685489,38.96797891,2414.471,Global,0.011,0.01,0.013,0.015,1.934,m,FIX,2025-04-01 12:19:28.6 UTC-06:00,2025-04-01 12:19:31.6 UTC-06:00,16,1.9,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.522,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,5,0,
399,,468072.328,4313287.954,2428.431,,-105.3685483,38.96798069,2414.411,Global,0.011,0.011,0.011,0.016,1.934,m,FIX,2025-04-01 12:19:46.8 UTC-06:00,2025-04-01 12:19:49.8 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.478,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,5,0,
400,,468072.403,4313288.135,2428.37,,-105.3685475,38.96798233,2414.349,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 12:19:58.6 UTC-06:00,2025-04-01 12:20:01.6 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.389,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,5,0,
401,,468072.401,4313288.315,2428.561,,-105.3685475,38.96798395,2414.54,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 12:20:19.0 UTC-06:00,2025-04-01 12:20:22.0 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.387,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0,
402,,468072.486,4313288.506,2428.624,,-105.3685466,38.96798568,2414.604,Global,0.01,0.01,0.012,0.015,1.934,m,FIX,2025-04-01 12:20:40.4 UTC-06:00,2025-04-01 12:20:43.4 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.293,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,5,0,
403,,468072.517,4313288.688,2428.545,,-105.3685462,38.96798731,2414.525,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,2025-04-01 12:20:57.6 UTC-06:00,2025-04-01 12:21:00.6 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.261,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,5,0,
404,,468072.583,4313288.854,2428.556,,-105.3685454,38.96798881,2414.535,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 12:21:21.6 UTC-06:00,2025-04-01 12:21:24.6 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.176,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,
405,,468072.624,4313289.068,2428.567,,-105.368545,38.96799074,2414.547,Global,0.011,0.01,0.014,0.015,1.934,m,FIX,2025-04-01 12:21:36.0 UTC-06:00,2025-04-01 12:21:39.0 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.134,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,
406,,468072.7,4313289.295,2428.632,,-105.3685441,38.96799279,2414.612,Global,0.01,0.011,0.015,0.015,1.934,m,FIX,2025-04-01 12:21:48.0 UTC-06:00,2025-04-01 12:21:51.0 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,334.047,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,
407,,468072.766,4313289.459,2428.615,,-105.3685434,38.96799427,2414.594,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 12:22:01.0 UTC-06:00,2025-04-01 12:22:04.0 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.976,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,5,0,
408,,468072.758,4313289.665,2428.565,,-105.3685435,38.96799613,2414.545,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 12:22:18.8 UTC-06:00,2025-04-01 12:22:21.8 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.979,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,5,7,4,0,
409,,468072.869,4313289.861,2428.524,,-105.3685422,38.96799789,2414.503,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 12:22:29.4 UTC-06:00,2025-04-01 12:22:32.4 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.863,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,8,4,0,
410,,468072.88,4313290.07,2428.573,,-105.3685421,38.96799978,2414.553,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,2025-04-01 12:22:41.2 UTC-06:00,2025-04-01 12:22:44.2 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.843,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,4,0,
411,,468072.9,4313290.268,2428.537,,-105.3685419,38.96800157,2414.516,Global,0.011,0.011,0.012,0.016,1.934,m,FIX,2025-04-01 12:22:51.8 UTC-06:00,2025-04-01 12:22:54.8 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.818,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,4,0,
412,,468072.927,4313290.486,2428.531,,-105.3685416,38.96800353,2414.511,Global,0.011,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 12:23:03.2 UTC-06:00,2025-04-01 12:23:06.2 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.784,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
413,,468072.973,4313290.67,2428.511,,-105.368541,38.96800519,2414.491,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 12:23:16.0 UTC-06:00,2025-04-01 12:23:19.0 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.741,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,8,4,0,
414,,468073.036,4313290.862,2428.537,,-105.3685403,38.96800692,2414.516,Global,0.01,0.011,0.014,0.015,1.934,m,FIX,2025-04-01 12:23:31.8 UTC-06:00,2025-04-01 12:23:34.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.661,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,8,4,0,
415,,468073.131,4313291.029,2428.475,,-105.3685392,38.96800843,2414.454,Global,0.01,0.01,0.013,0.015,1.934,m,FIX,2025-04-01 12:23:49.8 UTC-06:00,2025-04-01 12:23:52.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.567,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
416,,468073.208,4313291.19,2428.371,,-105.3685383,38.96800989,2414.35,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2025-04-01 12:24:04.0 UTC-06:00,2025-04-01 12:24:07.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.486,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
417,,468073.224,4313291.395,2428.362,,-105.3685382,38.96801173,2414.341,Global,0.011,0.011,0.014,0.015,1.934,m,FIX,2025-04-01 12:24:23.0 UTC-06:00,2025-04-01 12:24:26.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.463,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
418,,468073.22,4313291.396,2428.339,,-105.3685382,38.96801174,2414.319,Global,0.01,0.01,0.012,0.015,1.934,m,FIX,2025-04-01 12:24:29.2 UTC-06:00,2025-04-01 12:24:32.2 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.467,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,5,7,4,0,
419,,468073.256,4313291.579,2428.382,,-105.3685378,38.9680134,2414.361,Global,0.011,0.011,0.011,0.016,1.934,m,FIX,2025-04-01 12:24:52.6 UTC-06:00,2025-04-01 12:24:55.6 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.431,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
420,,468073.379,4313291.764,2428.352,,-105.3685364,38.96801506,2414.332,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 12:25:08.6 UTC-06:00,2025-04-01 12:25:11.6 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.293,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
421,,468073.351,4313292.019,2428.317,,-105.3685367,38.96801736,2414.297,Global,0.011,0.011,0.012,0.015,1.934,m,FIX,2025-04-01 12:25:19.2 UTC-06:00,2025-04-01 12:25:22.2 UTC-06:00,16,1.8,2.2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.32,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
422,,468073.484,4313292.175,2428.281,,-105.3685352,38.96801878,2414.26,Global,0.01,0.011,0.013,0.015,1.934,m,FIX,2025-04-01 12:25:31.8 UTC-06:00,2025-04-01 12:25:34.8 UTC-06:00,16,1.8,2.2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.184,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
423,,468073.518,4313292.365,2428.309,,-105.3685348,38.96802049,2414.289,Global,0.011,0.01,0.013,0.015,1.934,m,FIX,2025-04-01 12:25:53.8 UTC-06:00,2025-04-01 12:25:56.8 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.143,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
424,,468073.515,4313292.362,2428.294,,-105.3685348,38.96802046,2414.273,Global,0.012,0.011,0.013,0.016,1.934,m,FIX,2025-04-01 12:25:57.8 UTC-06:00,2025-04-01 12:26:00.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.147,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,4,7,4,0,
425,,468073.521,4313292.612,2428.252,,-105.3685348,38.96802271,2414.232,Global,0.011,0.011,0.01,0.016,1.934,m,FIX,2025-04-01 12:26:23.4 UTC-06:00,2025-04-01 12:26:26.4 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.134,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
426,,468073.611,4313292.779,2428.342,,-105.3685338,38.96802422,2414.321,Global,0.011,0.011,0.014,0.015,1.934,m,FIX,2025-04-01 12:26:34.8 UTC-06:00,2025-04-01 12:26:37.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333.048,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
427,,468073.691,4313292.912,2428.745,,-105.3685328,38.96802542,2414.725,Global,0.012,0.016,0.012,0.019,1.934,m,FIX,2025-04-01 12:27:39.8 UTC-06:00,2025-04-01 12:27:42.8 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.945,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
428,,468073.65,4313293.096,2428.491,,-105.3685333,38.96802708,2414.471,Global,0.013,0.011,0.011,0.017,1.934,m,FIX,2025-04-01 12:28:24.2 UTC-06:00,2025-04-01 12:28:27.2 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,333,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
429,,468073.695,4313293.3,2428.481,,-105.3685328,38.96802892,2414.46,Global,0.012,0.011,0.011,0.016,1.934,m,FIX,2025-04-01 12:28:36.2 UTC-06:00,2025-04-01 12:28:39.2 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.951,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
430,,468073.67,4313293.522,2428.389,,-105.3685331,38.96803092,2414.368,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2025-04-01 12:28:51.8 UTC-06:00,2025-04-01 12:28:54.8 UTC-06:00,16,1.9,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.966,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
431,,468073.757,4313293.486,2428.445,,-105.3685321,38.96803059,2414.424,Global,0.011,0.01,0.017,0.015,1.934,m,FIX,2025-04-01 12:29:16.6 UTC-06:00,2025-04-01 12:29:19.6 UTC-06:00,16,1.9,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.885,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
432,,468073.83,4313293.723,2428.811,,-105.3685313,38.96803273,2414.791,Global,0.012,0.011,0.01,0.016,1.934,m,FIX,2025-04-01 12:29:33.0 UTC-06:00,2025-04-01 12:29:36.0 UTC-06:00,16,1.9,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.807,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
433,,468073.92,4313293.95,2429.122,,-105.3685303,38.96803478,2415.101,Global,0.011,0.012,0.021,0.016,1.934,m,FIX,2025-04-01 12:29:54.8 UTC-06:00,2025-04-01 12:29:57.8 UTC-06:00,16,1.8,2.2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.698,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,4,0,
434,,468073.944,4313294.136,2429.238,,-105.36853,38.96803646,2415.218,Global,0.011,0.01,0.014,0.015,1.934,m,FIX,2025-04-01 12:30:12.0 UTC-06:00,2025-04-01 12:30:15.0 UTC-06:00,16,1.8,2.2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.661,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,9,5,7,4,0,
435,,468074.092,4313294.265,2429.239,,-105.3685283,38.96803763,2415.219,Global,0.01,0.01,0.012,0.015,1.934,m,FIX,2025-04-01 12:30:49.6 UTC-06:00,2025-04-01 12:30:52.6 UTC-06:00,16,1.6,2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.512,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
436,,468074.039,4313294.454,2429.223,,-105.3685289,38.96803932,2415.202,Global,0.01,0.01,0.013,0.015,1.934,m,FIX,2025-04-01 12:31:10.0 UTC-06:00,2025-04-01 12:31:13.0 UTC-06:00,16,1.8,2.2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.562,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,7,6,7,4,0,
437,,468074.107,4313294.662,2428.702,,-105.3685281,38.96804121,2414.682,Global,0.011,0.01,0.014,0.015,1.934,m,FIX,2025-04-01 12:31:32.0 UTC-06:00,2025-04-01 12:31:35.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.497,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
438,,468074.159,4313294.847,2428.388,,-105.3685275,38.96804287,2414.368,Global,0.01,0.011,0.013,0.015,1.934,m,FIX,2025-04-01 12:32:35.0 UTC-06:00,2025-04-01 12:32:38.0 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.452,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
439,,468074.169,4313294.838,2428.369,,-105.3685274,38.96804279,2414.349,Global,0.011,0.011,0.013,0.015,1.934,m,FIX,2025-04-01 12:32:40.4 UTC-06:00,2025-04-01 12:32:43.4 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.45,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
440,,468074.269,4313295.048,2428.378,,-105.3685263,38.96804469,2414.357,Global,0.011,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 12:32:57.2 UTC-06:00,2025-04-01 12:33:00.2 UTC-06:00,16,1.8,2.2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.331,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
441,,468074.302,4313295.325,2428.311,,-105.3685259,38.96804718,2414.29,Global,0.011,0.01,0.012,0.015,1.934,m,FIX,2025-04-01 12:33:27.2 UTC-06:00,2025-04-01 12:33:30.2 UTC-06:00,16,1.8,2.2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.3,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
442,,468074.299,4313295.486,2428.5,,-105.3685259,38.96804864,2414.48,Global,0.01,0.01,0.012,0.015,1.934,m,FIX,2025-04-01 12:33:59.4 UTC-06:00,2025-04-01 12:34:02.4 UTC-06:00,16,1.8,2.2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.301,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
443,,468074.334,4313295.692,2428.415,,-105.3685256,38.96805049,2414.395,Global,0.01,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 12:34:15.4 UTC-06:00,2025-04-01 12:34:18.4 UTC-06:00,16,1.8,2.2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.26,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
444,,468074.392,4313295.909,2428.562,,-105.3685249,38.96805245,2414.541,Global,0.011,0.011,0.011,0.016,1.934,m,FIX,2025-04-01 12:34:29.4 UTC-06:00,2025-04-01 12:34:32.4 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.2,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
445,,468074.419,4313296.035,2428.545,,-105.3685246,38.96805359,2414.524,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 12:34:44.2 UTC-06:00,2025-04-01 12:34:47.2 UTC-06:00,16,1.8,2.2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.168,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
446,,468074.46,4313296.241,2428.458,,-105.3685241,38.96805545,2414.437,Global,0.011,0.01,0.01,0.015,1.934,m,FIX,2025-04-01 12:35:09.6 UTC-06:00,2025-04-01 12:35:12.6 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.131,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
447,,468074.544,4313296.466,2428.402,,-105.3685232,38.96805748,2414.381,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2025-04-01 12:35:23.8 UTC-06:00,2025-04-01 12:35:26.8 UTC-06:00,16,1.5,1.8,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,332.038,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
448,,468074.662,4313296.604,2428.649,,-105.3685218,38.96805872,2414.628,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2025-04-01 12:35:43.6 UTC-06:00,2025-04-01 12:35:46.6 UTC-06:00,16,1.8,2.2,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,331.916,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
449,,468074.699,4313296.807,2428.666,,-105.3685214,38.96806056,2414.645,Global,0.01,0.01,0.012,0.015,1.934,m,FIX,2025-04-01 12:35:58.8 UTC-06:00,2025-04-01 12:36:01.8 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,331.881,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
450,,468074.721,4313296.984,2428.652,,-105.3685211,38.96806215,2414.632,Global,0.011,0.011,0.01,0.015,1.934,m,FIX,2025-04-01 12:36:10.0 UTC-06:00,2025-04-01 12:36:13.0 UTC-06:00,16,1.6,1.9,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,331.853,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
451,,468074.874,4313297.135,2428.661,,-105.3685194,38.96806352,2414.641,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 12:36:33.4 UTC-06:00,2025-04-01 12:36:36.4 UTC-06:00,16,1.9,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,331.702,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
452,,468074.918,4313297.357,2428.662,,-105.3685189,38.96806552,2414.641,Global,0.01,0.01,0.011,0.015,1.934,m,FIX,2025-04-01 12:36:49.6 UTC-06:00,2025-04-01 12:36:52.6 UTC-06:00,16,1.9,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,331.648,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
453,,468074.873,4313297.575,2428.732,,-105.3685194,38.96806748,2414.711,Global,0.01,0.011,0.011,0.015,1.934,m,FIX,2025-04-01 12:37:01.4 UTC-06:00,2025-04-01 12:37:04.4 UTC-06:00,16,1.9,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,331.692,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
454,,468074.941,4313297.755,2428.777,,-105.3685186,38.96806911,2414.756,Global,0.011,0.012,0.011,0.016,1.934,m,FIX,2025-04-01 12:37:14.0 UTC-06:00,2025-04-01 12:37:17.0 UTC-06:00,16,1.9,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,331.63,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
455,,468075.035,4313297.944,2428.723,,-105.3685176,38.96807082,2414.703,Global,0.01,0.011,0.013,0.015,1.934,m,FIX,2025-04-01 12:37:33.0 UTC-06:00,2025-04-01 12:37:36.0 UTC-06:00,16,1.9,2.4,468406.275,4313300.688,2434.672,-105.3646942,38.96810755,2420.645,331.531,,NAD83(2011) / UTM zone 13N + NAVD88(GEOID18) height,8,6,7,4,0,
