siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO21,NA5167OW,"1981-01-13 16:00","1981-01-20 16:00",198101,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,55.600,.760,.760,"  ","li          ",1990-02-20
CO21,NA5226OW,"1981-01-20 16:00","1981-01-27 16:00",198101,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1985-11-20
CO21,NA5322OW,"1981-01-27 16:00","1981-02-03 16:00",198101,5.260,9.900," ",.450," ",.072," ",.098," ",.110," ",.050," ",1.530," ",.210," ",.960,0,-9,111.500,1.780,1.780,"w ","            ",1985-06-04
CO21,NA5390OW,"1981-02-03 16:00","1981-02-10 16:00",198102,6.160,9.400," ",.490," ",.041,<,.007," ",.195," ",.210," ",.450," ",.550," ",1.440,0,-9,25.800,.510,.510,wa,"            ",1985-06-04
CO21,NA5452OW,"1981-02-10 16:00","1981-02-17 16:00",198102,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1988-03-31
CO21,NA5545OW,"1981-02-17 16:00","1981-02-24 16:00",198102,6.900,19.900," ",1.850," ",.136," ",.135," ",.424," ",.170," ",1.510," ",.250," ",1.280,0,-9,130.800,6.100,6.100,"w ","            ",1985-06-04
CO21,NA5618OW,"1981-02-24 16:00","1981-03-03 16:00",198102,5.770,35.100," ",2.480," ",.285," ",.266," ",.594," ",.420," ",7.290," ",.520," ",3.560,0,-9,47.400,.760,.760,"w ","            ",1985-06-04
CO21,NA5698OW,"1981-03-03 16:00","1981-03-10 16:00",198103,4.530,14.200," ",.120," ",.045," ",.004," ",.058," ",.180," ",1.540," ",.140," ",.830,0,-9,741.100,11.430,11.430,"w ","            ",1985-06-04
CO21,NA5744OW,"1981-03-10 16:00","1981-03-17 16:00",198103,6.880,22.200," ",.550," ",.472," ",.082," ",1.564,<,.080," ",.700," ",1.110," ",.900,0,-9,22.300,.250,.250,wa,"            ",1985-06-04
CO21,NA5924OW,"1981-03-17 16:00","1981-03-24 16:00",198103,5.240,7.000," ",.080," ",.017," ",.003," ",.009," ",.040," ",.690," ",.060," ",.390,0,-9,230.100,3.560,3.560,"w ","            ",1985-06-04
CO21,NA5926OW,"1981-03-24 16:00","1981-03-31 16:00",198103,4.900,11.700," ",.140," ",.023," ",.005," ",.018," ",.220," ",1.070," ",.060," ",.960,0,-9,618.200,10.160,10.160,"w ","            ",1985-06-04
CO21,NA5994OW,"1981-03-31 16:00","1981-04-07 16:00",198104,6.260,27.500," ",.680," ",.243," ",.117," ",.196," ",.510," ",2.530," ",.510," ",4.540,0,-9,16.700,.250,.250,wa,"            ",1985-06-04
CO21,NA6089OW,"1981-04-07 16:00","1981-04-14 16:00",198104,6.490,15.200," ",1.440," ",.123," ",.059," ",.121," ",.220," ",2.390," ",.170," ",1.200,0,-9,143.700,2.290,2.290,"w ","            ",1985-06-04
CO21,NA6166OW,"1981-04-14 16:00","1981-04-21 16:00",198104,5.280,16.100," ",.720," ",.100," ",.064," ",.101," ",.300," ",2.320," ",.170," ",2.380,0,-9,60.100,.760,.760,"w ","            ",1985-06-04
CO21,NA6235OW,"1981-04-21 16:00","1981-04-28 15:00",198104,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1988-03-31
CO21,NA6344OW,"1981-04-28 15:00","1981-05-05 15:00",198105,4.990,11.100," ",.100," ",.017," ",.037," ",.018," ",.290," ",.940," ",.060," ",.760,0,-9,639.700,9.400,9.400,"w ","            ",1985-06-04
CO21,NA6403OW,"1981-05-05 15:00","1981-05-12 15:00",198105,4.800,12.600," ",.280," ",.034," ",.023," ",.060," ",.190," ",.810," ",.090," ",1.360,0,-9,383.600,5.840,5.840,"w ","            ",1985-06-04
CO21,NA6474OW,"1981-05-12 15:00","1981-05-19 15:00",198105,4.960,8.800," ",.060," ",.011," ",.010," ",.009," ",.090," ",.410," ",.030," ",.620,0,-9,1787.300,26.670,26.670,"w ","            ",1985-06-04
CO21,NA6573OW,"1981-05-19 15:00","1981-05-26 15:00",198105,4.880,13.000," ",.180," ",.033," ",.018," ",.020," ",.200," ",1.030," ",.030," ",1.250,0,-9,935.300,13.210,13.210,"w ","            ",1985-06-04
CO21,NA6657OW,"1981-05-26 15:00","1981-06-02 15:00",198105,4.670,19.600," ",.420," ",.107," ",.060," ",.340," ",.380," ",1.590," ",.590," ",2.560,0,-9,1113.900,16.510,16.510,"w ","            ",1985-06-04
CO21,NA6733OW,"1981-06-02 15:00","1981-06-09 15:00",198106,5.760,9.700," ",.390," ",.068," ",.027," ",.058," ",.210," ",1.090," ",.170," ",1.150,0,-9,489.200,7.110,7.110,"w ","            ",1985-06-04
CO21,NA6822OW,"1981-06-09 15:00","1981-06-16 15:00",198106,6.050,15.300," ",1.160," ",.133," ",.168," ",.236," ",.310," ",2.570," ",.270," ",2.040,0,-9,383.600,5.840,5.840,"w ","            ",1985-06-04
CO21,NA7007OW,"1981-06-16 15:00","1981-06-30 15:00",198106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1970.000,29.970,29.970,"  ","e           ",1988-09-22
CO21,NA7074OW,"1981-06-30 15:00","1981-07-07 15:00",198107,5.000,12.400," ",.140," ",.029," ",.020," ",.033," ",.140," ",1.190," ",.130," ",.740,0,-9,394.200,5.840,5.840,"w ","            ",1985-06-04
CO21,NA7158OW,"1981-07-07 15:00","1981-07-14 15:00",198107,4.610,20.900," ",.250," ",.033," ",.046," ",.045," ",.380," ",1.760," ",.060," ",1.590,0,-9,1751.100,26.420,26.420,"w ","            ",1984-08-28
CO21,NA7246OW,"1981-07-14 15:00","1981-07-21 15:00",198107,4.690,18.700," ",.230," ",.055," ",.165," ",.047," ",.220," ",1.600," ",.070," ",1.190,0,-9,1503.900,22.100,22.100,"w ","            ",1984-08-28
CO21,NA7334OW,"1981-07-21 15:00","1981-07-28 15:00",198107,5.260,5.000," ",.170," ",.051," ",.039," ",.097,<,.020,<,.020," ",.120," ",.780,0,-9,1089.600,16.000,16.000,"w ","            ",1984-08-28
CO21,NA7468OW,"1981-07-28 15:00","1981-08-04 15:00",198107,4.760,35.700," ",1.410," ",.288," ",.080," ",.300," ",.570," ",4.880," ",.330," ",4.620,0,-9,332.400,4.830,4.830,"w ","            ",1984-08-28
CO21,NA7482OW,"1981-08-04 15:00","1981-08-11 15:00",198108,4.840,19.300," ",.340," ",.068," ",.067," ",.058," ",.190," ",1.710," ",.070," ",1.610,0,-9,2122.300,31.240,31.240,"w ","            ",1984-08-28
CO21,NA7740OW,"1981-08-11 15:00","1981-08-25 15:00",198108,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,3738.000,55.880,55.880,"  ","e           ",1988-09-22
CO21,NA7719OW,"1981-08-25 15:00","1981-09-01 15:00",198108,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,939.600,13.720,13.720,"  ","c           ",1984-08-28
CO21,NA7870OW,"1981-09-01 15:00","1981-09-08 15:00",198109,4.720,14.600," ",.420," ",.114," ",.040," ",.133," ",.310," ",1.780," ",.170," ",2.030,0,-9,901.800,13.460,13.460,"w ","            ",1984-08-28
CO21,NA7883OW,"1981-09-08 15:00","1981-09-15 15:00",198109,4.370,31.200," ",.380," ",.098," ",.061," ",.091," ",.470," ",3.310," ",.090," ",2.560,0,-9,1499.200,22.100,22.100,"w ","            ",1984-08-28
CO21,NA7951OW,"1981-09-15 15:00","1981-09-22 15:00",198109,5.170,66.400," ",6.910," ",.218," ",.111," ",.364," ",.810," ",4.360," ",.330," ",18.470,0,-9,27.700,.510,.510,wa,"            ",1984-08-28
CO21,NA8087OW,"1981-09-22 15:00","1981-09-29 15:00",198109,6.430,31.100," ",1.640," ",.780," ",.080," ",.876," ",.690," ",3.130," ",.710," ",6.310,0,-9,63.600,1.020,1.020,"w ","            ",1984-08-28
CO21,NA8180OW,"1981-09-29 15:00","1981-10-06 15:00",198110,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.400,.000,.000,"d ","            ",1984-08-28
CO21,NA8222OW,"1981-10-06 15:00","1981-10-13 15:00",198110,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-28
CO21,NA8324OW,"1981-10-13 15:00","1981-10-20 15:00",198110,6.350,9.800," ",.380," ",.185," ",.486," ",.164," ",.310," ",.380," ",.200," ",1.820,0,-9,242.500,3.560,3.560,"w ","            ",1984-08-28
CO21,NA8385OW,"1981-10-20 15:00","1981-10-27 16:00",198110,6.850,27.400," ",.970," ",1.079," ",.304," ",1.433,<,.100,<,.100," ",1.220," ",4.610,0,-9,19.500,.250,.250,wa,"            ",1984-08-28
CO21,NA8529OW,"1981-10-27 16:00","1981-11-03 16:00",198110,5.120,4.900," ",.040," ",.026," ",.007," ",.047," ",.040," ",.680,<,.020," ",.460,0,-9,868.400,12.700,12.700,"w ","            ",1984-08-28
CO21,NA8621OW,"1981-11-03 16:00","1981-11-10 16:00",198111,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.900,-7.000,.127,"t ","            ",1984-08-28
CO21,NA8671OW,"1981-11-10 16:00","1981-11-17 16:00",198111,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.200,.000,.000,"d ","            ",1984-08-28
CO21,NA8789OW,"1981-11-17 16:00","1981-11-24 16:00",198111,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-28
CO21,NA8892OW,"1981-11-24 16:00","1981-12-01 16:00",198111,5.450,10.100," ",.600," ",.182," ",.038," ",.258," ",.090," ",1.010," ",.210," ",2.180,0,-9,298.700,4.320,4.320,"w ","            ",1984-08-28
CO21,NA8984OW,"1981-12-01 16:00","1981-12-08 16:00",198112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",1994-02-04
CO21,NA9077OW,"1981-12-08 16:00","1981-12-15 16:00",198112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-28
CO21,NA9180OW,"1981-12-15 16:00","1981-12-22 16:00",198112,5.470,6.800," ",.430," ",.061," ",.012," ",.142," ",.110," ",.410," ",.060," ",1.490,0,-9,672.200,10.670,10.670,"w ","            ",1984-08-28
CO21,NA9159OW,"1981-12-22 16:00","1981-12-29 16:00",198112,6.300,13.100," ",.320," ",.583," ",.060," ",.653," ",.050," ",.200," ",.590," ",2.370,0,-9,69.400,1.020,1.020,"w ","            ",1984-08-28
CO21,NA9274OW,"1981-12-29 16:00","1982-01-05 16:00",198201,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,31.000,.510,.510,"  ","v           ",1984-08-28
CO21,NA9396OW,"1982-01-05 16:00","1982-01-12 16:00",198201,5.020,6.600," ",.170," ",.045," ",.011," ",.033," ",.060," ",1.080,<,.020," ",.270,0,-9,243.400,3.560,3.560,"w ","            ",1984-08-03
CO21,NA9480OW,"1982-01-12 16:00","1982-01-19 16:00",198201,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-03
CO21,NA9581OW,"1982-01-19 16:00","1982-01-26 16:00",198201,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,5.400,-7.000,.127,"t ","            ",1988-04-08
CO21,NA9682OW,"1982-01-26 16:00","1982-02-02 16:00",198201,5.070,9.300," ",.350," ",.127," ",.023," ",.149," ",.070," ",1.700," ",.100," ",.590,0,-9,125.100,3.300,3.300,"w ","            ",1984-08-03
CO21,NA9773OW,"1982-02-02 16:00","1982-02-09 16:00",198202,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",1984-08-03
CO21,NA9854OW,"1982-02-09 16:00","1982-02-16 16:00",198202,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,6.300,.250,.250,"  ","v           ",1984-08-03
CO21,NA9963OW,"1982-02-16 16:00","1982-02-23 16:00",198202,-9.000,-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-03
CO21,NB0094OW,"1982-02-23 16:00","1982-03-02 16:00",198202,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-03
CO21,NB0209OW,"1982-03-02 16:00","1982-03-09 16:00",198203,5.460,6.100," ",.170," ",.040," ",.103," ",.021,<,.020," ",.360," ",.050," ",.420,0,-9,435.900,6.350,6.350,"w ","            ",1984-08-03
CO21,NB0250OW,"1982-03-09 16:00","1982-03-16 16:00",198203,6.960,24.700," ",1.320," ",.731," ",.132," ",.695," ",.530," ",1.140," ",.620," ",1.060,0,-9,19.900,.250,.250,wa,"            ",1984-08-03
CO21,NB0342OW,"1982-03-16 16:00","1982-03-23 16:00",198203,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-03
CO21,NB0473OW,"1982-03-23 16:00","1982-03-30 16:00",198203,5.880,5.600," ",.220," ",.059," ",.020," ",.131," ",.200," ",.560," ",.230," ",.690,0,-9,27.900,.760,.760,wa,"            ",1984-08-03
CO21,NB0530OW,"1982-03-30 16:00","1982-04-06 16:00",198204,7.000,44.600," ",5.820," ",.323," ",.330," ",.710,<,.140," ",2.080," ",.360," ",3.370,0,-9,13.000,.250,.250,wa,"            ",1984-08-03
CO21,NB0656OW,"1982-04-06 16:00","1982-04-13 16:00",198204,6.410,24.600," ",.510," ",.693," ",.074," ",1.047,<,.160," ",2.890," ",1.150," ",1.400,0,-9,10.800,.250,.250,wa,"            ",1984-08-03
CO21,NB0790OW,"1982-04-13 16:00","1982-04-20 16:00",198204,6.640,12.700," ",.900," ",.325," ",.059," ",.375," ",.090," ",1.160," ",.320," ",1.400,0,-9,66.800,1.020,1.020,"w ","            ",1984-08-03
CO21,NB0902OW,"1982-04-20 16:00","1982-04-27 15:00",198204,5.620,14.800," ",.840," ",.101," ",.093," ",.098," ",.390," ",2.020," ",.170," ",2.530,0,-9,363.900,5.330,5.330,"w ","            ",1984-08-03
CO21,NB1059OW,"1982-04-27 15:00","1982-05-04 15:00",198204,4.560,24.700," ",.470," ",.066," ",.041," ",.074," ",.670," ",3.160," ",.180," ",2.660,0,-9,723.600,10.670,10.670,"w ","            ",1984-08-03
CO21,NB1083OW,"1982-05-04 15:00","1982-05-11 15:00",198205,4.930,7.100," ",.080," ",.020," ",.016," ",.016," ",.140," ",.740," ",.040," ",.980,0,-9,561.100,8.890,8.890,"w ","            ",1984-08-03
CO21,NB1204OW,"1982-05-11 15:00","1982-05-18 15:00",198205,5.340,6.300," ",.170," ",.043," ",.032," ",.053," ",.180," ",.680," ",.120," ",.660,0,-9,3095.100,49.530,49.530,"w ","            ",1984-08-03
CO21,NB1253OW,"1982-05-18 15:00","1982-05-25 15:00",198205,4.730,13.200," ",.230," ",.043," ",.025," ",.032," ",.220," ",1.390," ",.060," ",1.160,0,-9,1148.500,16.760,16.760,"w ","            ",1984-08-03
CO21,NB1500OW,"1982-05-25 15:00","1982-06-01 15:00",198205,5.120,9.700," ",.430," ",.078," ",.023," ",.050," ",.210," ",1.140," ",.060," ",.990,0,-9,889.200,13.210,13.210,"w ","            ",1984-08-03
CO21,NB1531OW,"1982-06-01 15:00","1982-06-08 15:00",198206,4.810,14.900," ",.400," ",.054," ",.038," ",.077," ",.310," ",1.790," ",.110," ",1.380,0,-9,707.200,10.410,10.410,"w ","            ",1984-08-03
CO21,NB1520OW,"1982-06-08 15:00","1982-06-15 15:00",198206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,221.000,3.300,3.300,"  ","c           ",1988-09-09
CO21,NB1765OW,"1982-06-15 15:00","1982-06-22 15:00",198206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000,0,-9,3163.500,46.740,46.740,"  ","c           ",1984-08-03
CO21,NB1863OW,"1982-06-22 15:00","1982-06-29 15:00",198206,5.060,16.500," ",.370," ",.056," ",.596," ",.046,<,.020," ",.840," ",.480," ",1.510,0,-9,1634.100,24.130,24.130,"w ","            ",1984-08-03
CO21,NB1935OW,"1982-06-29 15:00","1982-07-06 15:00",198207,4.930,28.000," ",.950," ",.170," ",.182," ",.146," ",.550," ",4.310," ",.520," ",3.520,0,-9,52.100,.760,.760,"w ","            ",1984-08-03
CO21,NB1948OW,"1982-07-06 15:00","1982-07-13 15:00",198207,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,330.400,4.830,4.830,"  ","c           ",1984-08-03
CO21,NB2218OW,"1982-07-13 15:00","1982-07-27 15:00",198207,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1672.700,21.840,21.840,"  ","e           ",1988-09-29
CO21,NB2387OW,"1982-07-27 15:00","1982-08-03 15:00",198207,5.090,7.400," ",.050," ",.009," ",.020," ",.018," ",.050," ",.530,<,.020," ",.380,0,-9,2366.300,34.800,34.800,"w ","            ",1984-08-03
CO21,NB2381OW,"1982-08-03 15:00","1982-08-10 15:00",198208,4.770,19.000," ",.180," ",.038," ",.026," ",.150," ",.250," ",1.870," ",.090," ",1.420,0,-9,1235.900,18.540,18.540,"w ","            ",1984-08-03
CO21,NB2484OW,"1982-08-10 15:00","1982-08-17 15:00",198208,4.410,29.800," ",.280," ",.033," ",.067," ",.213," ",.310," ",2.660," ",.120," ",2.360,0,-9,837.400,12.450,12.450,"w ","            ",1984-08-03
CO21,NB2536OW,"1982-08-17 15:00","1982-08-24 15:00",198208,4.470,19.300," ",.160," ",.029," ",.029," ",.022," ",.260," ",1.870," ",.060," ",1.580,0,-9,1142.200,16.760,16.760,"w ","            ",1984-08-03
CO21,NB2673OW,"1982-08-24 15:00","1982-08-31 15:00",198208,4.740,10.400," ",.130," ",.024," ",.022," ",.037," ",.160," ",.950," ",.070," ",.920,0,-9,933.700,13.720,13.720,"w ","            ",1984-08-03
CO21,NB2742OW,"1982-08-31 15:00","1982-09-07 15:00",198209,4.900,10.100," ",.160," ",.034," ",.026," ",.021," ",.170," ",1.050," ",.080," ",1.310,0,-9,1080.100,15.490,15.490,"w ","            ",1984-08-03
CO21,NB2938OW,"1982-09-07 15:00","1982-09-14 15:00",198209,4.860,8.600," ",.040," ",.007," ",.012," ",.013," ",.120," ",.780," ",.050," ",.850,0,-9,2165.100,32.000,32.000,"w ","            ",1984-08-03
CO21,NB3031OW,"1982-09-14 15:00","1982-09-21 15:00",198209,4.810,12.300," ",.160," ",.029," ",.019," ",.027," ",.390," ",1.360," ",.060," ",1.270,0,-9,1038.300,15.240,15.240,"w ","            ",1984-08-03
CO21,NB3150OW,"1982-09-21 15:00","1982-09-28 15:00",198209,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",1984-08-03
CO21,NB3284OW,"1982-09-28 15:00","1982-10-05 15:00",198210,5.600,12.800," ",.570," ",.099," ",.020," ",.100," ",.630," ",1.330," ",.150," ",1.890,0,-9,75.200,1.270,1.270,"w ","            ",1984-08-03
CO21,NB3340OW,"1982-10-05 15:00","1982-10-12 15:00",198210,5.000,13.200," ",.790," ",.090," ",.111," ",.152," ",.040," ",2.140," ",.150," ",1.410,0,-9,363.400,7.870,7.870,"w ","            ",1984-08-03
CO21,NB3368OW,"1982-10-12 15:00","1982-10-19 15:00",198210,5.410,11.400," ",.310," ",.082," ",.017," ",.085," ",.050," ",1.120," ",.140," ",1.110,0,-9,73.900,1.020,1.020,"w ","            ",1984-08-03
CO21,NB3569OW,"1982-10-19 15:00","1982-10-26 15:00",198210,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-03
CO21,NB3636OW,"1982-10-26 15:00","1982-11-02 16:00",198210,5.340,4.000," ",.100," ",.023," ",.014," ",.043," ",.030," ",.550," ",.070," ",.250,0,-9,326.800,8.130,8.130,"w ","            ",1984-08-03
CO21,NB3950OW,"1982-11-02 16:00","1982-11-09 16:00",198211,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-03
CO21,NB3815OW,"1982-11-09 16:00","1982-11-16 16:00",198211,5.920,6.000," ",.160," ",.036," ",.012," ",.077," ",.130," ",.680," ",.150," ",.540,0,-9,217.200,3.560,3.560,"w ","            ",1984-08-03
CO21,NB3883OW,"1982-11-16 16:00","1982-11-23 16:00",198211,4.800,17.400," ",.370," ",.055," ",.045," ",.092," ",.490," ",3.070," ",.170," ",1.290,0,-9,67.500,2.540,2.540,"w ","            ",1984-08-03
CO21,NB4059OW,"1982-11-23 16:00","1982-11-30 16:00",198211,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-03
CO21,NB4163OW,"1982-11-30 16:00","1982-12-07 16:00",198212,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,9.400,.510,.510,"  ","v           ",1984-08-03
CO21,NB4265OW,"1982-12-07 16:00","1982-12-14 16:00",198212,5.950,8.000," ",.280," ",.084," ",.032," ",.245," ",.130," ",.900," ",.250,<,.100,0,-9,65.000,1.020,1.020,"w ","            ",1984-08-03
CO21,NB4414OW,"1982-12-14 16:00","1982-12-21 16:00",198212,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.700,.000,.000,"d ","            ",1984-08-03
CO21,NB4452OW,"1982-12-21 16:00","1982-12-28 16:00",198212,5.270,3.900," ",.070," ",.013," ",.045," ",.025,<,.020," ",.540," ",.060," ",.250,0,-9,581.300,37.590,37.590,"w ","            ",1984-08-03
CO21,NB4590OW,"1982-12-28 16:00","1983-01-04 16:00",198212,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-03
CO21,NB4666OW,"1983-01-04 16:00","1983-01-11 16:00",198301,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-03
CO21,NB4802OW,"1983-01-11 16:00","1983-01-18 16:00",198301,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1984-08-03
CO21,NB4932OW,"1983-01-18 16:00","1983-01-25 16:00",198301,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,3.800,-7.000,.127,"t ","            ",1984-09-04
CO21,NB5064OW,"1983-01-25 16:00","1983-02-01 16:00",198301,5.270,9.800," ",.320," ",.144," ",.029," ",.274," ",.050," ",2.420," ",.160," ",.850,0,-9,50.000,.760,.760,"w ","            ",1984-09-04
CO21,NB5163OW,"1983-02-01 16:00","1983-02-08 16:00",198302,5.530,9.900," ",.310," ",.069," ",.018," ",.111," ",.240," ",2.420," ",.180," ",.870,0,-9,66.200,2.540,2.540,"w ","            ",1984-09-04
CO21,NB5253OW,"1983-02-08 16:00","1983-02-15 16:00",198302,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1984-09-04
CO21,NB5363OW,"1983-02-15 16:00","1983-02-22 16:00",198302,6.700,15.500," ",1.850," ",.172," ",.110," ",.208," ",.100," ",2.090," ",.280," ",1.490,0,-9,192.000,11.430,11.430,"w ","            ",1984-09-04
CO21,NB5474OW,"1983-02-22 16:00","1983-03-01 16:00",198302,5.380,9.600," ",.720," ",.155," ",.047," ",.289," ",.470," ",.980," ",.160," ",2.530,0,-9,21.600,.510,.510,wa,"            ",1984-09-04
CO21,NB5599OW,"1983-03-01 16:00","1983-03-08 16:00",198303,5.190,3.600," ",.030," ",.005," ",.004," ",.024,<,.020," ",.390," ",.050," ",.230,0,-9,1142.300,35.810,35.810,"w ","            ",1984-09-04
CO21,NB5708OW,"1983-03-08 16:00","1983-03-15 16:00",198303,5.250,4.700," ",.070," ",.015," ",.014," ",.061," ",.180," ",.510," ",.030," ",.290,0,-9,636.300,12.950,12.950,"w ","            ",1984-09-04
CO21,NB5807OW,"1983-03-15 16:00","1983-03-22 16:00",198303,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,553.800,21.840,21.840,"  ","vf          ",1984-09-04
CO21,NB5904OW,"1983-03-22 16:00","1983-03-29 16:00",198303,4.680,13.500," ",.250," ",.056," ",.016," ",.094," ",.230," ",2.030," ",.120," ",1.190,0,-9,294.700,6.100,6.100,"w ","            ",1984-09-04
